Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-05-11,2026-03-31,"[datetime.date(2026, 4, 28)]",2.82,2.74,2.78388,9124000000,8764276760,8902745880
