,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.03,6828168,1172259832,-0.0056
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,5769320,990476815,0.0188
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0208,4732253,812433160,-0.0188
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,2945026,505602042,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,2912519,500021240,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,2685739,461087651,-0.024300002
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0088,2000799,343497157,0.0218
7,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Materials Select Sector SPDR ETF,0.0072000003,1646423,282657888,0.1001
8,2026-02-28,GLOBAL X FUNDS-Global X US Infrastructure Development ETF,0.0069,1572071,269893137,0.0419
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Value Index Fund,0.0058999998,1352746,232239423,0.0011999999
