period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8902745880,8764276760,9124000000,8,7830000000,0.137
+1q,9453083290,9110000000,9706000000,8,8456000000,0.1179
0y,36111602080,35093520000,37204268000,11,32494000000,0.1113
+1y,37322689390,35800000000,39253025000,11,36111602080,0.0335
