,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-3000000.0,532000000.0,-222000000.0,-495000000.0,-145773000.0,
Repurchase Of Capital Stock,-100000000.0,-100000000.0,-200000000.0,-300000000.0,-315426000.0,
Repayment Of Debt,-3000000.0,-5000000.0,-1003000000.0,-4000000.0,-5000000.0,
Issuance Of Debt,220000000.0,0.0,0.0,997000000.0,,0.0
Capital Expenditure,-802000000.0,-807000000.0,-954000000.0,-859000000.0,-879141000.0,
End Cash Position,2260000000.0,2221000000.0,1946000000.0,3156000000.0,3558000000.0,
Beginning Cash Position,2221000000.0,1946000000.0,3156000000.0,3558000000.0,4262799000.0,
Effect Of Exchange Rate Changes,3000000.0,-5000000.0,11000000.0,0.0,-13441000.0,
Changes In Cash,36000000.0,280000000.0,-1221000000.0,-402000000.0,-691566000.0,
Financing Cash Flow,-46000000.0,-273000000.0,-1410000000.0,414000000.0,-461150000.0,
Cash Flow From Continuing Financing Activities,-46000000.0,-273000000.0,-1410000000.0,414000000.0,-461150000.0,
Net Other Financing Charges,-27000000.0,-21000000.0,-75000000.0,-85000000.0,-23664000.0,
Proceeds From Stock Option Exercised,4000000.0,1000000.0,0.0,0.0,643000.0,
Cash Dividends Paid,-127000000.0,-127000000.0,-129000000.0,-129000000.0,-128163000.0,
Common Stock Dividend Paid,-127000000.0,-127000000.0,-129000000.0,-129000000.0,-128163000.0,
Net Common Stock Issuance,-100000000.0,-100000000.0,-200000000.0,-300000000.0,-315426000.0,
Common Stock Payments,-100000000.0,-100000000.0,-200000000.0,-300000000.0,-315426000.0,
Net Issuance Payments Of Debt,204000000.0,-26000000.0,-1006000000.0,928000000.0,5460000.0,
Net Short Term Debt Issuance,-13000000.0,-21000000.0,-3000000.0,-65000000.0,10460000.0,
Net Long Term Debt Issuance,217000000.0,-5000000.0,-1003000000.0,993000000.0,-5000000.0,
Long Term Debt Payments,-3000000.0,-5000000.0,-1003000000.0,-4000000.0,-5000000.0,
Long Term Debt Issuance,220000000.0,0.0,0.0,997000000.0,,0.0
Investing Cash Flow,-717000000.0,-786000000.0,-543000000.0,-1180000000.0,-963784000.0,
Cash Flow From Continuing Investing Activities,-717000000.0,-786000000.0,-543000000.0,-1180000000.0,-963784000.0,
Net Other Investing Changes,-5000000.0,2000000.0,0.0,2000000.0,-21607000.0,
Net Investment Purchase And Sale,89000000.0,15000000.0,376000000.0,-325000000.0,17964000.0,
Sale Of Investment,202000000.0,221000000.0,590000000.0,127000000.0,277056000.0,
Purchase Of Investment,-113000000.0,-206000000.0,-214000000.0,-452000000.0,-259092000.0,
Net Business Purchase And Sale,-2000000.0,1000000.0,-1000000.0,-1000000.0,-86166000.0,
Sale Of Business,0.0,,,,-438000.0,
Purchase Of Business,-2000000.0,1000000.0,-1000000.0,-1000000.0,-85728000.0,
Net PPE Purchase And Sale,3000000.0,3000000.0,36000000.0,3000000.0,5166000.0,
Sale Of PPE,3000000.0,3000000.0,36000000.0,3000000.0,5166000.0,
Capital Expenditure Reported,-802000000.0,-807000000.0,-954000000.0,-859000000.0,-879141000.0,
Operating Cash Flow,799000000.0,1339000000.0,732000000.0,364000000.0,733368000.0,
Cash Flow From Continuing Operating Activities,799000000.0,1339000000.0,732000000.0,364000000.0,733368000.0,
Dividend Received Cfo,40000000.0,0.0,0.0,6000000.0,17003000.0,
Change In Working Capital,-249000000.0,256000000.0,-404000000.0,-239000000.0,25115000.0,
Change In Other Working Capital,-130000000.0,31000000.0,43000000.0,132000000.0,-83514000.0,
Change In Payables And Accrued Expense,-234000000.0,76000000.0,170000000.0,70000000.0,-185500000.0,
Change In Accrued Expense,-18000000.0,155000000.0,173000000.0,-308000000.0,-71230000.0,
Change In Payable,-216000000.0,-79000000.0,-3000000.0,378000000.0,-114270000.0,
Change In Account Payable,-216000000.0,-79000000.0,-3000000.0,378000000.0,-114270000.0,
Change In Inventory,-71000000.0,57000000.0,-202000000.0,-150000000.0,21952000.0,
Change In Receivables,186000000.0,92000000.0,-415000000.0,-291000000.0,272177000.0,
Changes In Account Receivables,186000000.0,92000000.0,-415000000.0,-291000000.0,272177000.0,
Stock Based Compensation,31000000.0,24000000.0,52000000.0,26000000.0,17720000.0,
Asset Impairment Charge,,0.0,8000000.0,12000000.0,,123000000.0
Deferred Tax,159000000.0,19000000.0,14000000.0,-31000000.0,-23532000.0,
Deferred Income Tax,159000000.0,19000000.0,14000000.0,-31000000.0,-23532000.0,
Depreciation Amortization Depletion,379000000.0,367000000.0,366000000.0,368000000.0,358063000.0,
Depreciation And Amortization,379000000.0,367000000.0,366000000.0,368000000.0,358063000.0,
Amortization Cash Flow,63000000.0,63000000.0,63000000.0,65000000.0,72854000.0,
Amortization Of Intangibles,63000000.0,63000000.0,63000000.0,65000000.0,72854000.0,
Depreciation,316000000.0,304000000.0,303000000.0,303000000.0,285209000.0,
Operating Gains Losses,36000000.0,-10000000.0,-10000000.0,-4000000.0,-6071000.0,
Earnings Losses From Equity Investments,-11000000.0,-10000000.0,-10000000.0,-4000000.0,-5921000.0,
Net Income From Continuing Operations,423000000.0,683000000.0,706000000.0,226000000.0,345070000.0,
