,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,-7790000.0,0.0,0.0,
Tax Rate For Calcs,0.214558,0.187,0.19,0.2,0.298937,
Normalized EBITDA,4506000000.0,4754000000.0,4232000000.0,4012000000.0,4340000000.0,
Total Unusual Items,0.0,,-41000000.0,,0.0,
Total Unusual Items Excluding Goodwill,0.0,,-41000000.0,,0.0,
Net Income From Continuing Operation Net Minority Interest,2141000000.0,3478000000.0,3039000000.0,2690000000.0,1737000000.0,
Reconciled Depreciation,521000000.0,505000000.0,490000000.0,480000000.0,477000000.0,
Reconciled Cost Of Revenue,3560000000.0,3487000000.0,3279000000.0,3040000000.0,3423000000.0,
EBITDA,4506000000.0,4754000000.0,4191000000.0,4012000000.0,4340000000.0,
EBIT,3985000000.0,4249000000.0,3701000000.0,3532000000.0,3863000000.0,
Net Interest Income,-218000000.0,-230000000.0,-277000000.0,-241000000.0,-326000000.0,
Interest Expense,839000000.0,230000000.0,277000000.0,241000000.0,946000000.0,
Normalized Income,2141000000.0,3478000000.0,3072210000.0,2690000000.0,1737000000.0,
Net Income From Continuing And Discontinued Operation,2141000000.0,3478000000.0,3039000000.0,2690000000.0,1737000000.0,
Total Expenses,6989000000.0,6582000000.0,6387000000.0,5757000000.0,6447000000.0,
Total Operating Income As Reported,3373000000.0,4263000000.0,3712000000.0,3544000000.0,3259000000.0,
Diluted Average Shares,1558000000.0,1558000000.0,1558000000.0,1557000000.0,1557000000.0,
Basic Average Shares,1557000000.0,1557000000.0,1557000000.0,1556000000.0,1555000000.0,
Diluted EPS,1.37,2.23,1.95,1.72,-0.38,
Basic EPS,1.37,2.23,1.95,1.72,-0.38,
Diluted NI Availto Com Stockholders,2135000000.0,3468000000.0,3031000000.0,2682000000.0,-580000000.0,
Net Income Common Stockholders,2135000000.0,3468000000.0,3031000000.0,2682000000.0,-580000000.0,
Otherunder Preferred Stock Dividend,6000000.0,10000000.0,8000000.0,8000000.0,1000000.0,
Net Income,2141000000.0,3478000000.0,3039000000.0,2690000000.0,-579000000.0,
Minority Interests,-109000000.0,-135000000.0,-109000000.0,-147000000.0,-93000000.0,
Net Income Including Noncontrolling Interests,2250000000.0,3613000000.0,3148000000.0,2837000000.0,-486000000.0,
Net Income Continuous Operations,2250000000.0,3613000000.0,3148000000.0,2837000000.0,1830000000.0,
Earnings From Equity Interest Net Of Tax,-221000000.0,345000000.0,376000000.0,205000000.0,-215000000.0,
Tax Provision,675000000.0,751000000.0,652000000.0,659000000.0,872000000.0,
Pretax Income,3146000000.0,4019000000.0,3424000000.0,3291000000.0,2917000000.0,
Other Income Expense,-9000000.0,-14000000.0,-52000000.0,-12000000.0,-16000000.0,
Other Non Operating Income Expenses,-9000000.0,-14000000.0,-11000000.0,-12000000.0,-16000000.0,
Special Income Charges,0.0,,-41000000.0,,0.0,
Impairment Of Capital Assets,0.0,,41000000.0,,0.0,
Net Non Operating Interest Income Expense,-218000000.0,-230000000.0,-277000000.0,-241000000.0,-326000000.0,
Interest Expense Non Operating,839000000.0,230000000.0,277000000.0,241000000.0,946000000.0,
Operating Income,3373000000.0,4263000000.0,3753000000.0,3544000000.0,3259000000.0,
Operating Expense,3429000000.0,3095000000.0,3108000000.0,2717000000.0,3024000000.0,
Selling General And Administration,3429000000.0,3095000000.0,3108000000.0,2717000000.0,3024000000.0,
General And Administrative Expense,,,,,,2891000000.0
Other Gand A,,,,,,2891000000.0
Salaries And Wages,,,,,,15000000.0
Gross Profit,6802000000.0,7358000000.0,6861000000.0,6261000000.0,6283000000.0,
Cost Of Revenue,3560000000.0,3487000000.0,3279000000.0,3040000000.0,3423000000.0,
Total Revenue,10362000000.0,10845000000.0,10140000000.0,9301000000.0,9706000000.0,
Operating Revenue,63573000000.0,10845000000.0,10140000000.0,9301000000.0,61269000000.0,
