,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-8077000.0,0.0,-148845454.545455,0.0,
Tax Rate For Calcs,0.197,0.247315,0.223828,0.193,
Normalized EBITDA,17504000000.0,15749000000.0,14039000000.0,13479000000.0,
Total Unusual Items,-41000000.0,0.0,-665000000.0,0.0,
Total Unusual Items Excluding Goodwill,-41000000.0,0.0,-665000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,11348000000.0,9373000000.0,7813000000.0,9048000000.0,
Reconciled Depreciation,1996000000.0,1787000000.0,1398000000.0,1077000000.0,
Reconciled Cost Of Revenue,13366000000.0,13329000000.0,12893000000.0,11402000000.0,
EBITDA,17463000000.0,15749000000.0,13374000000.0,13479000000.0,
EBIT,15467000000.0,13962000000.0,11976000000.0,12402000000.0,
Net Interest Income,-966000000.0,-1143000000.0,-1061000000.0,-588000000.0,
Interest Expense,1587000000.0,1763000000.0,1526000000.0,768000000.0,
Interest Income,621000000.0,620000000.0,465000000.0,180000000.0,
Normalized Income,11380923000.0,9373000000.0,8329154545.454545,9048000000.0,
Net Income From Continuing And Discontinued Operation,11348000000.0,9373000000.0,7813000000.0,9048000000.0,
Total Expenses,25715000000.0,24476000000.0,22953000000.0,19516000000.0,
Total Operating Income As Reported,14892000000.0,13402000000.0,11556000000.0,12246000000.0,
Diluted Average Shares,,1556000000.0,1553000000.0,1552000000.0,1559000000.0
Basic Average Shares,,1554000000.0,1552000000.0,1550000000.0,1558000000.0
Diluted EPS,,4.53,5.02,5.81,5.83
Basic EPS,,4.53,5.02,5.82,5.83
Diluted NI Availto Com Stockholders,11316000000.0,7034000000.0,7791000000.0,9024000000.0,
Net Income Common Stockholders,11316000000.0,7034000000.0,7791000000.0,9024000000.0,
Otherunder Preferred Stock Dividend,32000000.0,23000000.0,22000000.0,24000000.0,
Net Income,11348000000.0,7057000000.0,7813000000.0,9048000000.0,
Minority Interests,-500000000.0,-446000000.0,-455000000.0,-479000000.0,
Net Income Including Noncontrolling Interests,11848000000.0,7503000000.0,8268000000.0,9527000000.0,
Net Income Extraordinary,0.0,-2316000000.0,0.0,0.0,
Net Income Continuous Operations,11848000000.0,9819000000.0,8268000000.0,9527000000.0,
Earnings From Equity Interest Net Of Tax,705000000.0,637000000.0,157000000.0,137000000.0,
Tax Provision,2737000000.0,3017000000.0,2339000000.0,2244000000.0,
Pretax Income,13880000000.0,12199000000.0,10450000000.0,11634000000.0,
Other Income Expense,-87000000.0,-60000000.0,-710000000.0,-24000000.0,
Other Non Operating Income Expenses,-46000000.0,-60000000.0,-45000000.0,-24000000.0,
Special Income Charges,-41000000.0,0.0,-665000000.0,0.0,
Impairment Of Capital Assets,41000000.0,0.0,665000000.0,0.0,
Net Non Operating Interest Income Expense,-966000000.0,-1143000000.0,-1061000000.0,-588000000.0,
Interest Expense Non Operating,1587000000.0,1763000000.0,1526000000.0,768000000.0,
Interest Income Non Operating,621000000.0,620000000.0,465000000.0,180000000.0,
Operating Income,14933000000.0,13402000000.0,12221000000.0,12246000000.0,
Operating Expense,12349000000.0,11147000000.0,10060000000.0,8114000000.0,
Depreciation Amortization Depletion Income Statement,,,,,96000000.0
Depreciation And Amortization In Income Statement,,,,,96000000.0
Amortization,,,,,96000000.0
Amortization Of Intangibles Income Statement,,,,,96000000.0
Selling General And Administration,12349000000.0,11147000000.0,10060000000.0,8114000000.0,
Selling And Marketing Expense,,,,,8304000000.0
General And Administrative Expense,,,10060000000.0,8114000000.0,8400000000.0
Other Gand A,,,10060000000.0,8114000000.0,8400000000.0
Salaries And Wages,,,45000000.0,24000000.0,115000000.0
Gross Profit,27282000000.0,24549000000.0,22281000000.0,20360000000.0,
Cost Of Revenue,13366000000.0,13329000000.0,12893000000.0,11402000000.0,
Total Revenue,40648000000.0,37878000000.0,35174000000.0,31762000000.0,
Excise Taxes,53211000000.0,51563000000.0,49404000000.0,48958000000.0,
Operating Revenue,93859000000.0,89441000000.0,84578000000.0,80720000000.0,
