address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
5101 Tennyson Parkway,Plano,TX,75024,United States,972 713 3700,https://www.tylertech.com,Software - Application,software-application,Software - Application,Technology,technology,Technology,"Tyler Technologies, Inc. provides integrated software and technology management solutions for the public sector in the United States. It operates in two segments, Enterprise Software and Platform Technologies. The company designs, develops, markets, and supports a range of software solutions to serve mission-critical back-office functions. It also offers platform and transformative technology solutions, such as cybersecurity, data and insights, digital solutions, payments, platform technologies, and outdoor recreation; public administration solutions, including civic services, ERP, property and recording, and regulatory; and corrections, courts and justice, and public safety solutions. In addition, the company provides school ERP and student transportation K-12 education solutions; and health and human services solutions comprising environmental health, and disability and benefits. It has a strategic collaboration agreement with Amazon Web Services for cloud hosting services. The company was formerly known as Tyler Corporation and changed its name to Tyler Technologies, Inc. in June 1999. Tyler Technologies, Inc. was founded in 1966 and is based in Plano, Texas.",7800,"[{'maxAge': 1, 'name': 'Mr. John S. Marr Jr.', 'age': 65, 'title': 'Executive Chairman of the Board', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 307212, 'exercisedValue': 10274230, 'unexercisedValue': 1500019}, {'maxAge': 1, 'name': 'Mr. H. Lynn Moore Jr.', 'age': 57, 'title': 'CEO, President & Director', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 684721, 'exercisedValue': 12182751, 'unexercisedValue': 22692516}, {'maxAge': 1, 'name': 'Mr. Jeffrey D. Puckett', 'age': 57, 'title': 'Chief Operating Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 332368, 'exercisedValue': 3856319, 'unexercisedValue': 8691083}, {'maxAge': 1, 'name': 'Ms. Abigail M. Diaz', 'title': 'Chief Administrative Officer & Corporate Secretary', 'fiscalYear': 2025, 'totalPay': 291214, 'exercisedValue': 52765, 'unexercisedValue': 441824}, {'maxAge': 1, 'name': 'Mr. Jason P. Durham', 'title': 'Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Russell A. Gainford', 'title': 'Chief Technology Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin W. Iwersen', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Hala  Elsherbini', 'title': 'Senior Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William A. Van Asselt', 'age': 50, 'title': 'Chief Legal Officer', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kirsten  Gappelberg', 'title': 'Vice President of Corporate Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,9,5,3,5,1775001600,1767139200,http://investors.tylertech.com/profiles/investor/fullpage.asp?BzID=499&to=cp&Nav=0&LangID=1&s=0&ID=12920,[],86400,2,337.2,336.83,334.09,341.485,337.2,336.83,334.09,341.485,633744000,0.0,0.921,46.775696,23.734686,81786,81786,669018,410830,410830,334.45,335.15,40,40,14476817408,14315387640,283.72,621.34,661.31,1.0,6.2069926,350.3236,473.8604,0.0,0.0,USD,False,14075742208,0.13532,42746342,42453700,1818725,1776104,1770940800,1773360000,0.0428,0.00494,1.02567,2.32,0.0495,42985341,85.87,3.9220333,1767139200,1798675200,1767139200,0.005,315603008,7.2,14.18957,3:1,642729600,6.035,32.374,-0.35362673,0.32693863,0.006667,633744000,EQUITY,336.785,650.0,325.0,443.4762,440.0,1.63636,buy,21,1097200000,25.525,434788000,642608000,1.002,1.05,2332339968,17.355,54.121,0.04141,0.08901,1083699968,503551872,653542976,0.011,0.063,0.46464002,0.18642001,0.13159001,USD,TYL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,"Tyler Technologies, Inc.","Tyler Technologies, Inc.",[],1775579626,NYQ,finmb_309821,America/New_York,EDT,-14400000,us_market,False,-0.12307489,336.785,True,322151400000,-0.41500854,334.09 - 341.485,NYSE,669018,53.065002,0.187033,283.72 - 621.34,-284.55502,-0.4579699,-35.36267,1770843600,1777492800,1777492800,1770908400,1770908400,True,7.2,14.18957,12.53762,26.861958,-13.538605,-0.038645998,-137.07541,-0.28927383,15,0,1.6 - Buy,False,Tyler,1.6805
