,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1363,5787516,1949148597,-0.003
1,2025-12-31,Blackrock Inc.,0.096999995,4117544,1386727071,-0.028499998
2,2025-12-31,NORGES BANK,0.0478,2028935,683314881,0.6887
3,2025-12-31,State Street Corporation,0.045900002,1947400,655855116,-0.0002
4,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.044499997,1888475,636010059,0.024300002
5,2025-12-31,"Principal Financial Group, Inc.",0.0343,1454061,489705939,0.0308
6,2025-12-31,"FMR, LLC",0.0336,1427813,480866006,13.063001
7,2025-12-31,"Geode Capital Management, LLC",0.028900001,1228686,413803019,0.0112
8,2025-12-31,Van Eck Associates Corporation,0.0287,1217306,409970405,0.432
9,2025-12-31,Morgan Stanley,0.024300002,1030300,346989589,-0.0197
