,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0318,1350921,454969933,-0.0064999997
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,1085581,365607401,0.0179
2,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.025,1059982,356986041,0.0139999995
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,936476,315391073,-0.0214
4,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.021,891000,300075438,0.0216
5,2026-02-28,VanEck ETF Trust-VanEck Morningstar Wide Moat ETF,0.0145000005,614087,206815292,-0.0146
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0139999995,596062,200744742,-0.09060001
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,553766,186500084,-0.0093
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,547587,184419089,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,506879,170709245,-0.0184
