,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1311,81484123,4070539513,-0.0034
1,2025-12-31,Blackrock Inc.,0.0992,61653397,3079895560,0.0195
2,2025-12-31,State Street Corporation,0.0572,35542293,1775515311,0.006
3,2025-12-31,"Geode Capital Management, LLC",0.0309,19177835,958028782,0.0098
4,2025-12-31,Victory Capital Management Inc.,0.0224,13916979,695222711,0.1748
5,2025-12-31,"EnCap Energy Capital Fund XI, L.P.",0.019,11806148,589776144,0.0
6,2025-12-31,Morgan Stanley,0.0187,11590460,579001450,-0.018
7,2025-12-31,"EnCap Partners GP, LLC",0.0168,10446138,521836842,0.0
8,2025-12-31,Dimensional Fund Advisors LP,0.0150999995,9370570,468106841,0.0019
9,2025-12-31,"Kimmeridge Energy Management Company, LLC",0.014199999,8850790,442141230,0.56509995
