,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,247657.29585,8880000.0,64470000.0,-53760000.0,890476.190476,
Tax Rate For Calcs,0.247657,0.24,0.21,0.21,0.222619,
Normalized EBITDA,1755000000.0,1879000000.0,1894000000.0,1941000000.0,1935000000.0,
Total Unusual Items,1000000.0,37000000.0,307000000.0,-256000000.0,4000000.0,
Total Unusual Items Excluding Goodwill,1000000.0,37000000.0,307000000.0,-256000000.0,4000000.0,
Net Income From Continuing Operation Net Minority Interest,562000000.0,687000000.0,899000000.0,494000000.0,639000000.0,
Reconciled Depreciation,890000000.0,879000000.0,914000000.0,912000000.0,971000000.0,
Reconciled Cost Of Revenue,3140000000.0,3227000000.0,3170000000.0,3260000000.0,3254000000.0,
EBITDA,1756000000.0,1916000000.0,2201000000.0,1685000000.0,1939000000.0,
EBIT,866000000.0,1037000000.0,1287000000.0,773000000.0,968000000.0,
Net Interest Income,-107000000.0,-109000000.0,-116000000.0,-123000000.0,-123000000.0,
Interest Expense,119000000.0,125000000.0,126000000.0,127000000.0,128000000.0,
Interest Income,14000000.0,18000000.0,14000000.0,10000000.0,16000000.0,
Normalized Income,561247657.29585,658880000.0,656470000.0,696240000.0,635890476.190476,
Net Income From Continuing And Discontinued Operation,562000000.0,687000000.0,899000000.0,494000000.0,639000000.0,
Total Expenses,3280000000.0,3349000000.0,3303000000.0,3400000000.0,3460000000.0,
Diluted Average Shares,622000000.0,629000000.0,636000000.0,645000000.0,651000000.0,
Basic Average Shares,621000000.0,628000000.0,635000000.0,643000000.0,650000000.0,
Diluted EPS,0.9,1.09,1.41,0.77,0.98,
Basic EPS,0.91,1.09,1.42,0.77,0.98,
Diluted NI Availto Com Stockholders,562000000.0,687000000.0,899000000.0,494000000.0,639000000.0,
Net Income Common Stockholders,562000000.0,687000000.0,899000000.0,494000000.0,639000000.0,
Net Income,562000000.0,687000000.0,899000000.0,494000000.0,639000000.0,
Minority Interests,0.0,-6000000.0,-18000000.0,-15000000.0,-14000000.0,
Net Income Including Noncontrolling Interests,562000000.0,693000000.0,917000000.0,509000000.0,653000000.0,
Net Income Continuous Operations,562000000.0,693000000.0,917000000.0,509000000.0,653000000.0,
Tax Provision,185000000.0,219000000.0,244000000.0,137000000.0,187000000.0,
Pretax Income,747000000.0,912000000.0,1161000000.0,646000000.0,840000000.0,
Other Income Expense,13000000.0,39000000.0,296000000.0,-283000000.0,20000000.0,
Other Non Operating Income Expenses,12000000.0,2000000.0,-11000000.0,-27000000.0,16000000.0,
Special Income Charges,1000000.0,37000000.0,307000000.0,-256000000.0,4000000.0,
Gain On Sale Of Ppe,1000000.0,37000000.0,307000000.0,-2000000.0,5000000.0,
Write Off,0.0,0.0,,254000000.0,,
Impairment Of Capital Assets,,,0.0,,,
Restructuring And Mergern Acquisition,,,,,1000000.0,8000000.0
Net Non Operating Interest Income Expense,-107000000.0,-109000000.0,-116000000.0,-123000000.0,-123000000.0,
Total Other Finance Cost,2000000.0,2000000.0,4000000.0,6000000.0,11000000.0,
Interest Expense Non Operating,119000000.0,125000000.0,126000000.0,127000000.0,128000000.0,
Interest Income Non Operating,14000000.0,18000000.0,14000000.0,10000000.0,16000000.0,
Operating Income,841000000.0,982000000.0,981000000.0,1052000000.0,943000000.0,
Operating Expense,140000000.0,122000000.0,133000000.0,140000000.0,206000000.0,
Other Operating Expenses,5000000.0,8000000.0,20000000.0,10000000.0,51000000.0,
Selling General And Administration,135000000.0,114000000.0,113000000.0,130000000.0,155000000.0,
General And Administrative Expense,135000000.0,114000000.0,113000000.0,130000000.0,155000000.0,
Other Gand A,65000000.0,51000000.0,57000000.0,60000000.0,65000000.0,
Salaries And Wages,70000000.0,63000000.0,56000000.0,70000000.0,90000000.0,
Gross Profit,981000000.0,1104000000.0,1114000000.0,1192000000.0,1149000000.0,
Cost Of Revenue,3140000000.0,3227000000.0,3170000000.0,3260000000.0,3254000000.0,
Total Revenue,4121000000.0,4331000000.0,4284000000.0,4452000000.0,4403000000.0,
Operating Revenue,4121000000.0,4331000000.0,4284000000.0,4452000000.0,4403000000.0,
