,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,20470000.0,-2310000.0,5400000.0,9680000.0,
Tax Rate For Calcs,0.23,0.21,0.18,0.22,
Normalized EBITDA,7469000000.0,7379000000.0,7516000000.0,10324000000.0,
Total Unusual Items,89000000.0,-11000000.0,30000000.0,44000000.0,
Total Unusual Items Excluding Goodwill,89000000.0,-11000000.0,30000000.0,44000000.0,
Net Income From Continuing Operation Net Minority Interest,2642000000.0,2891000000.0,3747000000.0,6015000000.0,
Reconciled Depreciation,3595000000.0,3255000000.0,2554000000.0,2223000000.0,
Reconciled Cost Of Revenue,12797000000.0,11230000000.0,9891000000.0,10800000000.0,
EBITDA,7558000000.0,7368000000.0,7546000000.0,10368000000.0,
EBIT,3963000000.0,4113000000.0,4992000000.0,8145000000.0,
Net Interest Income,-455000000.0,-363000000.0,-308000000.0,-309000000.0,
Interest Expense,497000000.0,401000000.0,369000000.0,370000000.0,
Interest Income,56000000.0,62000000.0,55000000.0,38000000.0,
Normalized Income,2573470000.0,2899690000.0,3722400000.0,5980680000.0,
Net Income From Continuing And Discontinued Operation,2642000000.0,2891000000.0,3747000000.0,6015000000.0,
Total Expenses,13332000000.0,11758000000.0,10319000000.0,11249000000.0,
Diluted Average Shares,633000000.0,634000000.0,642000000.0,659000000.0,
Basic Average Shares,632000000.0,632000000.0,639000000.0,657250000.0,
Diluted EPS,4.17,4.56,5.836449,9.12,
Basic EPS,4.18,4.58,5.86,9.151769,
Diluted NI Availto Com Stockholders,2642000000.0,2891000000.0,3747000000.0,6015000000.0,
Net Income Common Stockholders,2642000000.0,2891000000.0,3747000000.0,6015000000.0,
Otherunder Preferred Stock Dividend,,,,57000000.0,30000000.0
Net Income,2642000000.0,2891000000.0,3747000000.0,6015000000.0,
Minority Interests,-39000000.0,-51000000.0,-35000000.0,-22000000.0,
Net Income Including Noncontrolling Interests,2681000000.0,2942000000.0,3782000000.0,6037000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,2681000000.0,2942000000.0,3782000000.0,6037000000.0,
Tax Provision,785000000.0,770000000.0,841000000.0,1738000000.0,
Pretax Income,3466000000.0,3712000000.0,4623000000.0,7775000000.0,
Other Income Expense,65000000.0,-107000000.0,-8000000.0,164000000.0,
Other Non Operating Income Expenses,-24000000.0,-96000000.0,-38000000.0,120000000.0,
Special Income Charges,89000000.0,-11000000.0,30000000.0,44000000.0,
Gain On Sale Of Ppe,343000000.0,-11000000.0,30000000.0,44000000.0,
Other Special Charges,,,,,-30000000.0
Write Off,254000000.0,0.0,0.0,0.0,
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,,9000000.0,0.0,0.0,219000000.0
Net Non Operating Interest Income Expense,-455000000.0,-363000000.0,-308000000.0,-309000000.0,
Total Other Finance Cost,14000000.0,24000000.0,-6000000.0,-23000000.0,
Interest Expense Non Operating,497000000.0,401000000.0,369000000.0,370000000.0,
Interest Income Non Operating,56000000.0,62000000.0,55000000.0,38000000.0,
Operating Income,3856000000.0,4182000000.0,4939000000.0,7920000000.0,
Operating Expense,535000000.0,528000000.0,428000000.0,449000000.0,
Other Operating Expenses,43000000.0,28000000.0,20000000.0,54000000.0,
Selling General And Administration,492000000.0,500000000.0,408000000.0,395000000.0,
General And Administrative Expense,492000000.0,500000000.0,408000000.0,395000000.0,
Other Gand A,233000000.0,215000000.0,408000000.0,395000000.0,
Salaries And Wages,259000000.0,285000000.0,210000000.0,229000000.0,
Gross Profit,4391000000.0,4710000000.0,5367000000.0,8369000000.0,
Cost Of Revenue,12797000000.0,11230000000.0,9891000000.0,10800000000.0,
Total Revenue,17188000000.0,15940000000.0,15258000000.0,19169000000.0,
Operating Revenue,17188000000.0,15940000000.0,15258000000.0,19169000000.0,
