address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
333 West Sheridan Avenue,Oklahoma City,OK,73102-5015,United States,405 235 3611,https://www.devonenergy.com,Oil & Gas E&P,oil-gas-e-p,Oil & Gas E&P,Energy,energy,Energy,"Devon Energy Corporation, an independent energy company, engages in the exploration, development, and production of oil, natural gas, and natural gas liquids in the United States. The company operates in Delaware Basin located in southeast New Mexico and west Texas, Eagle Ford located in North America, Anadarko Basin located in western Oklahoma, Williston Basin located in North Dakota, and Powder River Basin located in Wyoming. Devon Energy Corporation was founded in 1971 and is headquartered in Oklahoma City, Oklahoma.",2200,"[{'maxAge': 1, 'name': 'Mr. Clay M. Gaspar', 'age': 53, 'title': 'President, CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 2047742, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dennis C. Cameron J.D.', 'age': 62, 'title': 'Executive VP & General Counsel', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 1598448, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. Larry Nichols', 'age': 83, 'title': 'Co-Founder & Chairman Emeritus', 'yearBorn': 1942, 'fiscalYear': 2024, 'totalPay': 155177, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John B. Sherrer', 'age': 44, 'title': 'VP of Accounting & Controller', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joe  Pullampally', 'title': 'Vice President of Corporate Finance & Treasurer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Ferrall Lowe III', 'age': 48, 'title': 'Senior VP & CTO', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Heath  Satterfield', 'title': 'VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tana K. Cashion', 'age': 54, 'title': 'Executive Vice President of Human Resources & Administration', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 2828773, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher  Carr', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Greg  Horne', 'title': 'Vice President of Marketing & Midstream', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,2,9,6,8,1775001600,1735603200,http://phx.corporate-ir.net/phoenix.zhtml?c=67097&p=irol-irhome,[],86400,2,49.65,49.955,49.82,50.785,49.65,49.955,49.82,50.785,0.96,1.94,1773360000,0.23020001,5.1,0.526,11.978417,10.208545,4394664,4394664,14225045,15227380,15227380,50.0,50.01,1200,200,31041685504,30755080397,25.89,52.71,127.43,0.875,1.9355086,45.035,37.19185,0.96,0.019335346,USD,False,37983932416,0.16473,614478957,621440299,24394823,19141818,1770940800,1773360000,0.039300002,0.00833,0.82567,1.83,0.044899996,621455188,24.965,2.000801,1767139200,1798675200,1767139200,-0.121,2641999872,4.17,4.89296,2:1,1100563200,2.368,5.081,0.8526119,0.32693863,0.24,1773360000,EQUITY,49.95,69.0,41.0,56.26923,58.5,1.61538,buy,26,1384000000,2.233,7475999744,8688000000,0.777,0.98,16037999616,55.951,25.377,0.07715,0.17736,7649999872,2122375040,6711000064,-0.085,-0.121,0.47699,0.46613997,0.22656,USD,DVN,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578843,NYQ,finmb_266510,America/New_York,EDT,-14400000,us_market,False,0.6042281,49.95,Devon Energy Corporation,Devon Energy Corporation,True,490887000000,0.29999924,49.82 - 50.785,NYSE,14225045,24.060001,0.9293164,25.89 - 52.71,-2.7599983,-0.05236195,85.26119,1774915200,1771362000,1778011200,1778011200,1771430400,1771430400,True,4.17,4.89296,4.63583,10.77477,4.915001,0.10913736,12.758152,0.34303623,15,0,1.6 - Buy,REGULAR,False,Devon Energy,5.0194
