period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.01662,2.843,3.36844,2.6,17,0.1602
+1q,2.71512,2.57,2.94,2.13,16,0.2747
0y,11.40939,10.48,12.28,10.21,21,0.1175
+1y,12.37551,11.63,13.41,11.40939,20,0.0847
