,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1359,13398906,13438164696,0.0081
1,2025-12-31,Blackrock Inc.,0.1095,10797392,10829028279,-0.0018000001
2,2025-12-31,State Street Corporation,0.063,6212192,6230393677,-0.0078
3,2025-12-31,"FMR, LLC",0.028499998,2814005,2822250014,0.056399997
4,2025-12-31,Cohen & Steers Inc.,0.026500002,2609011,2616655383,0.2331
5,2025-12-31,"Geode Capital Management, LLC",0.025999999,2567830,2575353723,0.01
6,2025-12-31,JPMORGAN CHASE & CO,0.0222,2193256,2199682224,-0.6186
7,2025-12-31,"Principal Financial Group, Inc.",0.0198,1952854,1958575847,-0.0085
8,2025-12-31,Northern Trust Corporation,0.0152,1500506,1504902471,0.0064
9,2025-12-31,Price (T.Rowe) Associates Inc,0.015,1477273,1481601399,-0.032899998
