Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-09 00:00:00-04:00,926.5,947.3599853515625,918.280029296875,944.9099731445312,699400,0.0,0.0
2026-03-10 00:00:00-04:00,944.9099731445312,965.0,939.5700073242188,956.0700073242188,658400,0.0,0.0
2026-03-11 00:00:00-04:00,956.4600219726562,982.5,955.0,973.4299926757812,661200,0.0,0.0
2026-03-12 00:00:00-04:00,961.1900024414062,981.4199829101562,955.5499877929688,971.469970703125,756300,0.0,0.0
2026-03-13 00:00:00-04:00,979.22998046875,983.3800048828125,962.6400146484375,969.9000244140625,512300,0.0,0.0
2026-03-16 00:00:00-04:00,975.030029296875,990.97998046875,974.9199829101562,984.4600219726562,790300,0.0,0.0
2026-03-17 00:00:00-04:00,985.4199829101562,990.469970703125,975.3599853515625,976.8800048828125,422100,0.0,0.0
2026-03-18 00:00:00-04:00,978.510009765625,984.22998046875,971.9500122070312,973.5599975585938,462900,0.0,0.0
2026-03-19 00:00:00-04:00,963.3400268554688,976.6599731445312,959.6300048828125,974.760009765625,416300,0.0,0.0
2026-03-20 00:00:00-04:00,975.72998046875,979.3900146484375,953.719970703125,959.1599731445312,1817800,0.0,0.0
2026-03-23 00:00:00-04:00,965.7999877929688,974.9099731445312,953.219970703125,966.9600219726562,576000,0.0,0.0
2026-03-24 00:00:00-04:00,964.780029296875,974.6400146484375,958.52001953125,964.530029296875,499400,0.0,0.0
2026-03-25 00:00:00-04:00,970.1900024414062,977.8300170898438,964.22998046875,965.9500122070312,380100,0.0,0.0
2026-03-26 00:00:00-04:00,960.77001953125,971.3300170898438,954.0599975585938,963.3900146484375,530200,0.0,0.0
2026-03-27 00:00:00-04:00,963.3800048828125,968.1900024414062,958.27001953125,963.0,397500,0.0,0.0
2026-03-30 00:00:00-04:00,972.25,981.8300170898438,958.489990234375,964.0499877929688,717500,0.0,0.0
2026-03-31 00:00:00-04:00,973.8099975585938,986.8900146484375,963.3800048828125,980.239990234375,647800,0.0,0.0
2026-04-01 00:00:00-04:00,985.1699829101562,999.6699829101562,978.02001953125,995.97998046875,476800,0.0,0.0
2026-04-02 00:00:00-04:00,989.7999877929688,1006.5599975585938,986.010009765625,1000.3699951171875,464300,0.0,0.0
2026-04-06 00:00:00-04:00,999.4000244140625,1016.3900146484375,997.8699951171875,1016.0800170898438,301500,0.0,0.0
2026-04-07 00:00:00-04:00,1003.22998046875,1008.7349853515625,984.1099853515625,1002.9299926757812,150557,0.0,0.0
