,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Preferred Shares Number,5750000.0,,,,
Ordinary Shares Number,652731668.0,650629876.0,631431732.0,628000000.0,
Share Issued,652731668.0,650629876.0,631431732.0,628000000.0,
Net Debt,34992000000.0,34283000000.0,30840000000.0,28549000000.0,
Total Debt,35021000000.0,35848000000.0,31076000000.0,28919000000.0,
Tangible Book Value,31594000000.0,28439000000.0,25866000000.0,24280000000.0,
Invested Capital,66615000000.0,66181000000.0,58862000000.0,55145000000.0,
Working Capital,12943000000.0,-4391000000.0,-4620000000.0,-3987000000.0,
Net Tangible Assets,31614000000.0,29348000000.0,26775000000.0,25189000000.0,
Common Stock Equity,31594000000.0,30333000000.0,27786000000.0,26226000000.0,
Preferred Stock Equity,20000000.0,909000000.0,909000000.0,909000000.0,
Total Capitalization,60593000000.0,62800000000.0,56454000000.0,51683000000.0,
Total Equity Gross Minority Interest,41999000000.0,37788000000.0,33654000000.0,29256000000.0,
Minority Interest,10385000000.0,6546000000.0,4959000000.0,2121000000.0,
Stockholders Equity,31614000000.0,31242000000.0,28695000000.0,27135000000.0,
Other Equity Interest,,,,,20000000.0
Gains Losses Not Affecting Retained Earnings,-197000000.0,-166000000.0,-150000000.0,-135000000.0,
Other Equity Adjustments,-197000000.0,-166000000.0,-150000000.0,-135000000.0,
Retained Earnings,17092000000.0,16979000000.0,15732000000.0,14201000000.0,
Capital Stock,14719000000.0,14429000000.0,13113000000.0,13069000000.0,
Common Stock,14699000000.0,13520000000.0,12204000000.0,12160000000.0,
Preferred Stock,20000000.0,909000000.0,909000000.0,909000000.0,
Total Liabilities Net Minority Interest,68879000000.0,58367000000.0,53527000000.0,49318000000.0,
Total Non Current Liabilities Net Minority Interest,46985000000.0,48691000000.0,43437000000.0,39419000000.0,
Other Non Current Liabilities,3762000000.0,3214000000.0,2329000000.0,2682000000.0,
Liabilities Heldfor Sale Non Current,,,,,0.0
Employee Benefits,124000000.0,168000000.0,407000000.0,410000000.0,
Non Current Pension And Other Postretirement Benefit Plans,124000000.0,168000000.0,407000000.0,410000000.0,
Dueto Related Parties Non Current,0.0,352000000.0,307000000.0,301000000.0,
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0,
Non Current Deferred Liabilities,6127000000.0,5845000000.0,5254000000.0,4591000000.0,
Non Current Deferred Taxes Liabilities,6127000000.0,5845000000.0,5254000000.0,4591000000.0,
Long Term Debt And Capital Lease Obligation,28979000000.0,31558000000.0,27759000000.0,24548000000.0,
Long Term Debt,28979000000.0,31558000000.0,27759000000.0,24548000000.0,
Long Term Provisions,3743000000.0,3737000000.0,3642000000.0,3546000000.0,
Current Liabilities,21894000000.0,9676000000.0,10090000000.0,9899000000.0,
Other Current Liabilities,12889000000.0,1609000000.0,3116000000.0,2025000000.0,
Current Debt And Capital Lease Obligation,6042000000.0,4290000000.0,3317000000.0,4371000000.0,
Current Debt,6042000000.0,4290000000.0,3317000000.0,4371000000.0,
Pensionand Other Post Retirement Benefit Plans Current,521000000.0,558000000.0,526000000.0,484000000.0,
Current Provisions,,,31000000.0,129000000.0,1980000000.0
Payables And Accrued Expenses,2442000000.0,3219000000.0,3131000000.0,2890000000.0,
Payables,2442000000.0,3219000000.0,3131000000.0,2890000000.0,
Other Payable,203000000.0,208000000.0,224000000.0,275000000.0,
Dueto Related Parties Current,8000000.0,0.0,5000000.0,0.0,
Dividends Payable,770000000.0,773000000.0,691000000.0,621000000.0,
Accounts Payable,1461000000.0,2238000000.0,2211000000.0,1994000000.0,
Total Assets,110878000000.0,96155000000.0,87181000000.0,78574000000.0,
Total Non Current Assets,76041000000.0,90870000000.0,81711000000.0,72662000000.0,
Other Non Current Assets,2521000000.0,2597000000.0,2008000000.0,2230000000.0,
Defined Pension Benefit,605000000.0,585000000.0,549000000.0,505000000.0,
Non Current Deferred Assets,10000000.0,172000000.0,129000000.0,135000000.0,
Non Current Deferred Taxes Assets,10000000.0,172000000.0,129000000.0,135000000.0,
Duefrom Related Parties Non Current,,,,0.0,637000000.0
Non Current Accounts Receivable,,,,,997000000.0
Investments And Advances,18764000000.0,19071000000.0,17651000000.0,16821000000.0,
Other Investments,147000000.0,2534000000.0,2244000000.0,2012000000.0,
Investmentin Financial Assets,1145000000.0,1137000000.0,1141000000.0,1144000000.0,
Available For Sale Securities,1145000000.0,1137000000.0,1141000000.0,1144000000.0,
Long Term Equity Investment,17472000000.0,15400000000.0,14266000000.0,13665000000.0,
Goodwill And Other Intangible Assets,0.0,1894000000.0,1920000000.0,1946000000.0,
Other Intangible Assets,,292000000.0,318000000.0,344000000.0,370000000.0
Goodwill,0.0,1602000000.0,1602000000.0,1602000000.0,
Net PPE,50273000000.0,62614000000.0,55683000000.0,48437000000.0,
Accumulated Depreciation,-17889000000.0,-18960000000.0,-17535000000.0,-16111000000.0,
Gross PPE,68162000000.0,81574000000.0,73218000000.0,64548000000.0,
Construction In Progress,3925000000.0,12604000000.0,9019000000.0,4982000000.0,
Other Properties,1351000000.0,2024000000.0,1556000000.0,1468000000.0,
Current Assets,34837000000.0,5285000000.0,5470000000.0,5912000000.0,
Other Current Assets,1226000000.0,657000000.0,1471000000.0,541000000.0,
Hedging Assets Current,,91000000.0,122000000.0,803000000.0,179000000.0
Assets Held For Sale Current,31024000000.0,0.0,,,0.0
Restricted Cash,2000000.0,21000000.0,49000000.0,40000000.0,
Prepaid Assets,,255000000.0,273000000.0,268000000.0,260000000.0
Inventory,561000000.0,559000000.0,482000000.0,403000000.0,
Other Inventories,158000000.0,190000000.0,183000000.0,168000000.0,
Receivables,1995000000.0,2483000000.0,2837000000.0,3487000000.0,
Other Receivables,157000000.0,397000000.0,561000000.0,685000000.0,
Duefrom Related Parties Current,0.0,13000000.0,31000000.0,54000000.0,
Taxes Receivable,71000000.0,90000000.0,94000000.0,113000000.0,
Accounts Receivable,1767000000.0,1983000000.0,2151000000.0,2635000000.0,
Allowance For Doubtful Accounts Receivable,-235000000.0,-447000000.0,-480000000.0,-140000000.0,
Gross Accounts Receivable,2002000000.0,2430000000.0,2631000000.0,2775000000.0,
Cash Cash Equivalents And Short Term Investments,29000000.0,1565000000.0,236000000.0,370000000.0,
Cash And Cash Equivalents,29000000.0,1565000000.0,236000000.0,370000000.0,
