period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4123396990,3994084580,4195890000,4,3802000000,0.0845
+1q,2986745030,2032310150,3452019000,4,3000000000,-0.0044
0y,14190698780,12885000000,15546307000,11,13702000000,0.0357
+1y,14059049610,12390000000,16039468000,11,14190698780,-0.0093
