Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-04-15,2026-03-19,"[datetime.date(2026, 5, 7)]",1.59,1.34,1.48315,4195890000,3994084580,4123396990
