,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,142331000.0,146090000.0,148542225.0,150201000.0,151770000.0
Share Issued,142331000.0,146090000.0,148542225.0,150201000.0,151770000.0
Total Debt,342882000.0,350672000.0,312071000.0,276975000.0,257029000.0
Tangible Book Value,2579812000.0,2436381000.0,2437822000.0,2483324000.0,2601131000.0
Invested Capital,2609454000.0,2466030000.0,2467479000.0,2513013000.0,2630919000.0
Working Capital,2132947000.0,2002677000.0,2027832000.0,2090534000.0,2241230000.0
Net Tangible Assets,2579812000.0,2436381000.0,2437822000.0,2483324000.0,2601131000.0
Capital Lease Obligations,342882000.0,350672000.0,312071000.0,276975000.0,257029000.0
Common Stock Equity,2609454000.0,2466030000.0,2467479000.0,2513013000.0,2630919000.0
Total Capitalization,2609454000.0,2466030000.0,2467479000.0,2513013000.0,2630919000.0
Total Equity Gross Minority Interest,2609454000.0,2466030000.0,2467479000.0,2513013000.0,2630919000.0
Stockholders Equity,2609454000.0,2466030000.0,2467479000.0,2513013000.0,2630919000.0
Gains Losses Not Affecting Retained Earnings,-46068000.0,-49111000.0,-58089000.0,-49654000.0,-55444000.0
Other Equity Adjustments,-46068000.0,-49111000.0,-58089000.0,-49654000.0,-55444000.0
Retained Earnings,2374985000.0,2245773000.0,2262301000.0,2307699000.0,2424898000.0
Additional Paid In Capital,279114000.0,267907000.0,261782000.0,253466000.0,259947000.0
Capital Stock,1423000.0,1461000.0,1485000.0,1502000.0,1518000.0
Common Stock,1423000.0,1461000.0,1485000.0,1502000.0,1518000.0
Total Liabilities Net Minority Interest,1492696000.0,1318249000.0,1371792000.0,1057239000.0,1333434000.0
Total Non Current Liabilities Net Minority Interest,343253000.0,349451000.0,324796000.0,287298000.0,300552000.0
Other Non Current Liabilities,61618000.0,59072000.0,58218000.0,51189000.0,52038000.0
Tradeand Other Payables Non Current,15524000.0,15623000.0,19761000.0,13587000.0,37499000.0
Long Term Debt And Capital Lease Obligation,266111000.0,274756000.0,246817000.0,222522000.0,211015000.0
Long Term Capital Lease Obligation,266111000.0,274756000.0,246817000.0,222522000.0,211015000.0
Current Liabilities,1149443000.0,968798000.0,1046996000.0,769941000.0,1032882000.0
Current Debt And Capital Lease Obligation,76771000.0,75916000.0,65254000.0,54453000.0,46014000.0
Current Capital Lease Obligation,76771000.0,75916000.0,65254000.0,54453000.0,46014000.0
Payables And Accrued Expenses,1072672000.0,892882000.0,981742000.0,715488000.0,986868000.0
Current Accrued Expenses,323603000.0,217559000.0,220423000.0,267537000.0,289612000.0
Payables,749069000.0,675323000.0,761319000.0,447951000.0,697256000.0
Total Tax Payable,150572000.0,85007000.0,28438000.0,29996000.0,110885000.0
Income Tax Payable,142116000.0,65985000.0,22735000.0,23299000.0,99119000.0
Accounts Payable,598497000.0,590316000.0,732881000.0,417955000.0,586371000.0
Total Assets,4102150000.0,3784279000.0,3839271000.0,3570252000.0,3964353000.0
Total Non Current Assets,819760000.0,812804000.0,764443000.0,709777000.0,690241000.0
Other Non Current Assets,61963000.0,53484000.0,47429000.0,39546000.0,52787000.0
Non Current Deferred Assets,93681000.0,90814000.0,85798000.0,77591000.0,65377000.0
Non Current Deferred Taxes Assets,93681000.0,90814000.0,85798000.0,77591000.0,65377000.0
Goodwill And Other Intangible Assets,29642000.0,29649000.0,29657000.0,29689000.0,29788000.0
Other Intangible Assets,15652000.0,15659000.0,15667000.0,15699000.0,15798000.0
Goodwill,13990000.0,13990000.0,13990000.0,13990000.0,13990000.0
Net PPE,634474000.0,638857000.0,601559000.0,562951000.0,542289000.0
Accumulated Depreciation,-442579000.0,-433876000.0,-420663000.0,-402964000.0,-391945000.0
Gross PPE,1077053000.0,1072733000.0,1022222000.0,965915000.0,934234000.0
Leases,,,,137806000.0,
Construction In Progress,,,,47080000.0,
Other Properties,1077053000.0,1072733000.0,1022222000.0,237352000.0,934234000.0
Machinery Furniture Equipment,,,,469714000.0,
Buildings And Improvements,,,,41099000.0,
Land And Improvements,,,,32864000.0,
Properties,,,,0.0,
Current Assets,3282390000.0,2971475000.0,3074828000.0,2860475000.0,3274112000.0
Other Current Assets,160451000.0,125919000.0,60624000.0,67282000.0,79242000.0
Prepaid Assets,49699000.0,48652000.0,52604000.0,39294000.0,47005000.0
Inventory,633485000.0,835595000.0,849351000.0,495226000.0,576669000.0
Receivables,352009000.0,546830000.0,391833000.0,369485000.0,330273000.0
Taxes Receivable,7684000.0,8066000.0,15359000.0,36613000.0,27194000.0
Accounts Receivable,344325000.0,538764000.0,376474000.0,332872000.0,303079000.0
Allowance For Doubtful Accounts Receivable,-49395000.0,-63457000.0,-38321000.0,-32883000.0,-41837000.0
Gross Accounts Receivable,393720000.0,602221000.0,414795000.0,365755000.0,344916000.0
Cash Cash Equivalents And Short Term Investments,2086746000.0,1414479000.0,1720416000.0,1889188000.0,2240923000.0
Cash And Cash Equivalents,2086746000.0,1414479000.0,1720416000.0,1889188000.0,2240923000.0
