period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1084378630,1068100000,1108471510,20,1021780000,0.061300002
+1q,1022343580,986182000,1062451240,15,964538000,0.059899997
0y,5436848730,5420900000,5461398510,24,4985612000,0.090500005
+1y,5814235110,5657700000,5987000000,24,5436848730,0.0694
