,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,1644931,217871105,-0.0125
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.026600001,1392875,184486289,0.0135
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0227,1190938,157739734,-0.0504
3,2025-12-31,NEW ECONOMY FUND,0.0225,1182227,156585962,1.8889
4,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0187,980256,129834904,0.059899997
5,2026-01-31,John Hancock Funds III-Disciplined Value Mid Cap Fund,0.0168,883566,117028314,0.0
6,2025-12-31,NEW PERSPECTIVE FUND,0.0147,771184,102143318,0.66040003
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0146,767864,101703584,-0.0434
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.014400001,752667,99690741,0.0579
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0135,710224,94069166,-0.010299999
