,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-6559025.0,-1564656.0,-9299100.0,-13101809.0,
Tax Rate For Calcs,0.253,0.222,0.223,0.173,
Normalized EBITDA,712009000.0,678736000.0,701563000.0,788748000.0,
Total Unusual Items,-25925000.0,-7048000.0,-41700000.0,-75733000.0,
Total Unusual Items Excluding Goodwill,-25925000.0,-7048000.0,-41700000.0,-75733000.0,
Net Income From Continuing Operation Net Minority Interest,377678000.0,454533000.0,417083000.0,419416000.0,
Reconciled Depreciation,166081000.0,127104000.0,132702000.0,140049000.0,
Reconciled Cost Of Revenue,3842265000.0,3239952000.0,3215612000.0,3238906000.0,
EBITDA,686084000.0,671688000.0,659863000.0,713015000.0,
EBIT,520003000.0,544584000.0,527161000.0,572966000.0,
Net Interest Income,11546000.0,46876000.0,51124000.0,10025000.0,
Interest Expense,,,,,1727000.0
Interest Income,11546000.0,46876000.0,51124000.0,10025000.0,
Normalized Income,397043975.0,460016344.0,449483900.0,482047191.0,
Net Income From Continuing And Discontinued Operation,377678000.0,454533000.0,417083000.0,419416000.0,
Total Expenses,4937053000.0,4183356000.0,4163379000.0,4251732000.0,
Total Operating Income As Reported,520003000.0,544584000.0,501239000.0,572966000.0,
Diluted Average Shares,56233000.0,57983000.0,59085000.0,59169000.0,
Basic Average Shares,55893000.0,57288000.0,57829000.0,57291000.0,
Diluted EPS,6.72,7.84,7.06,7.09,
Basic EPS,6.76,7.93,7.21,7.32,
Diluted NI Availto Com Stockholders,377678000.0,454533000.0,417083000.0,419416000.0,
Net Income Common Stockholders,377678000.0,454533000.0,417083000.0,419416000.0,
Net Income,377678000.0,454533000.0,417083000.0,419416000.0,
Net Income Including Noncontrolling Interests,377678000.0,454533000.0,417083000.0,419416000.0,
Net Income Continuous Operations,377678000.0,454533000.0,417083000.0,419416000.0,
Tax Provision,127946000.0,129879000.0,119502000.0,87842000.0,
Pretax Income,505624000.0,584412000.0,536585000.0,507258000.0,
Other Income Expense,-25925000.0,-7048000.0,-41700000.0,-75733000.0,
Special Income Charges,0.0,0.0,-25922000.0,0.0,
Gain On Sale Of Business,0.0,0.0,-25922000.0,0.0,
Gain On Sale Of Security,-25925000.0,-7048000.0,-15778000.0,-75733000.0,
Net Non Operating Interest Income Expense,11546000.0,46876000.0,51124000.0,10025000.0,
Total Other Finance Cost,,,,-10025000.0,1727000.0
Interest Expense Non Operating,,,,,1727000.0
Interest Income Non Operating,11546000.0,46876000.0,51124000.0,10025000.0,
Operating Income,520003000.0,544584000.0,527161000.0,572966000.0,
Operating Expense,1053518000.0,905859000.0,906865000.0,965049000.0,
Depreciation Amortization Depletion Income Statement,124811000.0,89559000.0,91800000.0,92272000.0,
Depreciation And Amortization In Income Statement,124811000.0,89559000.0,91800000.0,92272000.0,
Selling General And Administration,928707000.0,816300000.0,815065000.0,872777000.0,
Gross Profit,1573521000.0,1450443000.0,1434026000.0,1538015000.0,
Cost Of Revenue,3883535000.0,3277497000.0,3256514000.0,3286683000.0,
Total Revenue,5457056000.0,4727940000.0,4690540000.0,4824698000.0,
Operating Revenue,5457056000.0,4727940000.0,4690540000.0,4824698000.0,
