period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.75225,2.73,2.79,2.41,17,0.142
+1q,3.12143,3.01,3.26,2.77,17,0.1269
0y,12.76932,12.66,13.0,11.5,19,0.1104
+1y,13.92844,12.29,14.71,12.76932,19,0.0908
