period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1674846550,1648000000,1698000000,10,3066000000,-0.45369998
+1q,1811553190,1749000000,1895000000,10,3257000000,-0.4438
0y,7109341160,7063000000,7212000000,14,6849000000,0.038
+1y,7380303480,7327000000,7500000000,12,7109341160,0.0381
