Date,Dividends
1972-06-26 00:00:00-04:00,0.014888
1972-09-25 00:00:00-04:00,0.014888
1972-12-22 00:00:00-05:00,0.014888
1973-03-26 00:00:00-05:00,0.014888
1973-06-25 00:00:00-04:00,0.016542
1973-09-24 00:00:00-04:00,0.016542
1973-12-24 00:00:00-05:00,0.016542
1974-03-25 00:00:00-04:00,0.016542
1974-06-24 00:00:00-04:00,0.01985
1974-09-24 00:00:00-04:00,0.01985
1974-12-24 00:00:00-05:00,0.023159
1975-03-24 00:00:00-04:00,0.023159
1975-06-24 00:00:00-04:00,0.023159
1975-09-24 00:00:00-04:00,0.026467
1975-12-24 00:00:00-05:00,0.026467
1976-03-25 00:00:00-05:00,0.026467
1976-06-24 00:00:00-04:00,0.033084
1976-09-24 00:00:00-04:00,0.033084
1976-12-27 00:00:00-05:00,0.033084
1977-03-25 00:00:00-05:00,0.033084
1977-06-24 00:00:00-04:00,0.039701
1977-09-26 00:00:00-04:00,0.039701
1977-12-23 00:00:00-05:00,0.039701
1978-03-27 00:00:00-05:00,0.039701
1978-06-26 00:00:00-04:00,0.039701
1978-09-25 00:00:00-04:00,0.046317
1978-12-22 00:00:00-05:00,0.046317
1979-03-26 00:00:00-05:00,0.046317
1979-06-25 00:00:00-04:00,0.046317
1979-09-24 00:00:00-04:00,0.052934
1979-12-24 00:00:00-05:00,0.052934
1980-03-25 00:00:00-05:00,0.052934
1980-06-24 00:00:00-04:00,0.052934
1980-09-24 00:00:00-04:00,0.052934
1980-12-24 00:00:00-05:00,0.059551
1981-03-25 00:00:00-05:00,0.059551
1981-06-24 00:00:00-04:00,0.059551
1981-09-24 00:00:00-04:00,0.059551
1981-12-24 00:00:00-05:00,0.059551
1982-03-30 00:00:00-05:00,0.059551
1982-06-24 00:00:00-04:00,0.059551
1982-10-04 00:00:00-04:00,0.059551
1982-12-27 00:00:00-05:00,0.059551
1983-03-28 00:00:00-05:00,0.059551
1983-06-24 00:00:00-04:00,0.059551
1983-09-26 00:00:00-04:00,0.059551
1983-12-23 00:00:00-05:00,0.059551
1984-03-26 00:00:00-05:00,0.059551
1984-06-25 00:00:00-04:00,0.059551
1984-09-24 00:00:00-04:00,0.059551
1984-12-24 00:00:00-05:00,0.059551
1985-03-26 00:00:00-05:00,0.059551
1985-06-25 00:00:00-04:00,0.059551
1985-09-24 00:00:00-04:00,0.059551
1985-12-24 00:00:00-05:00,0.059551
1986-03-24 00:00:00-05:00,0.059551
1986-06-24 00:00:00-04:00,0.059551
1986-09-24 00:00:00-04:00,0.066168
1986-12-24 00:00:00-05:00,0.066168
1987-03-25 00:00:00-05:00,0.066168
1987-06-24 00:00:00-04:00,0.072785
1987-09-24 00:00:00-04:00,0.072785
1987-12-24 00:00:00-05:00,0.072785
1988-03-25 00:00:00-05:00,0.079401
1988-06-24 00:00:00-04:00,0.079401
1988-09-26 00:00:00-04:00,0.092635
1988-12-23 00:00:00-05:00,0.092635
1989-03-27 00:00:00-05:00,0.105869
1989-06-26 00:00:00-04:00,0.105869
1989-09-25 00:00:00-04:00,0.129027
1989-12-22 00:00:00-05:00,0.129027
1990-03-26 00:00:00-05:00,0.129027
1990-06-25 00:00:00-04:00,0.129027
1990-09-24 00:00:00-04:00,0.129027
1990-12-24 00:00:00-05:00,0.129027
1991-03-22 00:00:00-05:00,0.129027
1991-06-24 00:00:00-04:00,0.129027
1991-09-24 00:00:00-04:00,0.129027
1991-12-24 00:00:00-05:00,0.129027
1992-03-25 00:00:00-05:00,0.129027
1992-06-24 00:00:00-04:00,0.129027
1992-09-24 00:00:00-04:00,0.129027
1992-12-24 00:00:00-05:00,0.129027
1993-03-25 00:00:00-05:00,0.129027
1993-06-24 00:00:00-04:00,0.129027
1993-09-24 00:00:00-04:00,0.129027
