,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0322,13176575,593341156,0.0001
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025799999,10563731,475684794,0.0226
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0233,9508577,428171210,1.0
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.015,6130182,276042087,1.0
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013200001,5391487,242778653,-0.0089
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,5332019,240100809,0.0017
6,2025-12-31,College Retirement Equities Fd.-College Retirement Equities Fd. - Tota,0.0126,5171526,232873809,0.14840001
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0121,4953924,223075191,-0.0184
8,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.010199999,4158185,187243065,0.0
9,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0095,3892357,175272830,0.0583
