,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0293,6464469,657565794,0.00029999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0235,5195533,528489623,1.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.020299999,4483920,456104347,-0.0117999995
3,2026-01-31,Income Fund of America,0.0185,4086544,415683260,-0.026600001
4,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0166,3668676,373177727,0.0
5,2025-12-31,GROWTH FUND OF AMERICA,0.0152,3368236,342616970,0.0
6,2025-12-31,Franklin Managed Trust-FRANKLIN RISING DIVIDENDS FUND,0.0121,2677500,272355303,0.2888
7,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.0121,2683474,272962978,-0.0717
8,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012,2650972,269656875,-0.0094
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0116,2564326,260843243,-0.0759
