,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,16502584,1942106557,-0.0017
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,13244622,1558693307,0.0222
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0217,11441335,1346473481,-0.0291
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0217,11431312,1345293924,-0.015800001
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,6758469,795370407,-0.0092
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,6683871,786591342,0.0017
6,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0119,6262474,736999237,-0.025
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,6176639,726897745,-0.0185
8,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0113,5955691,700895480,-0.08930001
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,4833209,568796189,0.025
