,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3029200000.0,2895300000.0,2927500000.0,1636500000.0,
Repurchase Of Capital Stock,-36100000.0,-4500000.0,-3500000.0,-2100000.0,
Repayment Of Debt,-2835900000.0,-2473100000.0,-2233200000.0,-2265800000.0,
Issuance Of Debt,3146100000.0,3891200000.0,3085000000.0,3171700000.0,
Capital Expenditure,-1386600000.0,-1745600000.0,-1262500000.0,-1390500000.0,
End Cash Position,6307900000.0,7060800000.0,7181700000.0,4690900000.0,
Beginning Cash Position,7060800000.0,7181700000.0,4690900000.0,3428300000.0,
Effect Of Exchange Rate Changes,180900000.0,-151400000.0,69600000.0,-36300000.0,
Changes In Cash,-933800000.0,30500000.0,2421200000.0,1298900000.0,
Financing Cash Flow,-3082400000.0,-123100000.0,1102200000.0,304900000.0,
Cash Flow From Continuing Financing Activities,-3082400000.0,-123100000.0,1102200000.0,304900000.0,
Proceeds From Stock Option Exercised,43400000.0,51900000.0,51500000.0,35700000.0,
Cash Dividends Paid,-2267100000.0,-2288500000.0,-1518600000.0,-1004700000.0,
Common Stock Dividend Paid,-2267100000.0,-2288500000.0,-1518600000.0,-1004700000.0,
Net Common Stock Issuance,-36100000.0,-4500000.0,-3500000.0,-2100000.0,
Common Stock Payments,-36100000.0,-4500000.0,-3500000.0,-2100000.0,
Net Issuance Payments Of Debt,-822600000.0,2118000000.0,2572800000.0,1276000000.0,
Net Short Term Debt Issuance,-1132800000.0,699900000.0,1721000000.0,370100000.0,
Net Long Term Debt Issuance,310200000.0,1418100000.0,851800000.0,905900000.0,
Long Term Debt Payments,-2835900000.0,-2473100000.0,-2233200000.0,-2265800000.0,
Long Term Debt Issuance,3146100000.0,3891200000.0,3085000000.0,3171700000.0,
Investing Cash Flow,-2267200000.0,-4487300000.0,-2871000000.0,-2033000000.0,
Cash Flow From Continuing Investing Activities,-2267200000.0,-4487300000.0,-2871000000.0,-2033000000.0,
Net Other Investing Changes,-341500000.0,-1568600000.0,-1444900000.0,-472200000.0,
Net Investment Purchase And Sale,-337300000.0,-965500000.0,-163600000.0,-170300000.0,
Sale Of Investment,1448000000.0,1103200000.0,803600000.0,718100000.0,
Purchase Of Investment,-1785300000.0,-2068700000.0,-967200000.0,-888400000.0,
Net Business Purchase And Sale,-201800000.0,-207600000.0,,,
Purchase Of Business,-201800000.0,-207600000.0,,,
Net PPE Purchase And Sale,-1386600000.0,-1745600000.0,-1262500000.0,-1390500000.0,
Sale Of PPE,,,,,904100000.0
Purchase Of PPE,-1386600000.0,-1745600000.0,-1262500000.0,-1390500000.0,
Operating Cash Flow,4415800000.0,4640900000.0,4190000000.0,3027000000.0,
Cash Flow From Continuing Operating Activities,4415800000.0,4640900000.0,4190000000.0,3027000000.0,
Change In Working Capital,718800000.0,-419800000.0,-1081500000.0,-547100000.0,
Change In Other Working Capital,-36500000.0,-800000.0,-36800000.0,-44300000.0,
Change In Other Current Liabilities,-115600000.0,-269800000.0,754500000.0,338600000.0,
Change In Other Current Assets,-102000000.0,-149300000.0,-127200000.0,-31900000.0,
Change In Payables And Accrued Expense,-432600000.0,279400000.0,375800000.0,840300000.0,
Change In Inventory,296400000.0,42500000.0,-350700000.0,-272700000.0,
Change In Receivables,1109100000.0,-321800000.0,-1697100000.0,-1377100000.0,
Changes In Account Receivables,1109100000.0,-321800000.0,-1697100000.0,-1377100000.0,
Other Non Cash Items,36200000.0,-14500000.0,19200000.0,-25200000.0,
Provisionand Write Offof Assets,124500000.0,75600000.0,31300000.0,5500000.0,
Deferred Tax,333100000.0,-79300000.0,-303700000.0,-208000000.0,
Deferred Income Tax,333100000.0,-79300000.0,-303700000.0,-208000000.0,
Depreciation Amortization Depletion,827400000.0,916900000.0,923900000.0,790200000.0,
Depreciation And Amortization,827400000.0,916900000.0,923900000.0,790200000.0,
Depreciation,827400000.0,916900000.0,923900000.0,790200000.0,
Net Income From Continuing Operations,2375800000.0,4162000000.0,4600800000.0,3011600000.0,
