period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,22994420000,22740000000,23379000000,20,20886000000,0.1009
+1q,23080023650,22889000000,23313000000,19,21132000000,0.0922
0y,94581837410,93142000000,95561001430,26,88309000000,0.071
+1y,98807306640,96182000000,99701000000,23,94581837410,0.044699997
