,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,"Invesco QQQ Trust, Series 1",0.0221,24366043,4898305594,-0.0291
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0128,14069699,2828431572,-0.0074
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.011,12128866,2438265917,0.015700001
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0056,6189094,1244193559,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0056,6120794,1230463210,0.0017
5,2026-02-28,SELECT SECTOR SPDR TRT-State Street Communication Services Select Sect,0.0056,6186813,1243735009,-0.0099
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0050999997,5665784,1138992550,-0.0185
7,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0042,4664337,937671661,0.66650003
8,2026-01-31,Invesco Exchange-Traded Fund Trust II-Invesco NASDAQ 100 ETF,0.0039,4339731,872416117,0.0056
9,2025-11-30,VANGUARD WELLINGTON FUND,0.0034,3754963,754860207,0.2514
