,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-63940000.0,0.0,6100000.0,-276828000.0,
Tax Rate For Calcs,0.23,0.229,0.244,0.177,
Normalized EBITDA,31841000000.0,31042000000.0,27127000000.0,21725000000.0,
Total Unusual Items,-278000000.0,0.0,25000000.0,-1564000000.0,
Total Unusual Items Excluding Goodwill,-278000000.0,0.0,25000000.0,-1564000000.0,
Net Income From Continuing Operation Net Minority Interest,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Reconciled Depreciation,13508000000.0,12919000000.0,12818000000.0,13651000000.0,
Reconciled Cost Of Revenue,32774000000.0,29653000000.0,30188000000.0,36206000000.0,
EBITDA,31563000000.0,31042000000.0,27152000000.0,20161000000.0,
EBIT,18055000000.0,18123000000.0,14334000000.0,6510000000.0,
Net Interest Income,-3774000000.0,-3411000000.0,-3335000000.0,-3364000000.0,
Interest Expense,3774000000.0,3411000000.0,3335000000.0,3364000000.0,
Interest Income,,,,,20000000.0
Normalized Income,11206060000.0,11339000000.0,8298100000.0,3877172000.0,
Net Income From Continuing And Discontinued Operation,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Total Expenses,69752000000.0,63390000000.0,64317000000.0,71464000000.0,
Total Operating Income As Reported,18279000000.0,18010000000.0,14266000000.0,6543000000.0,
Diluted Average Shares,1131076251.0,1173213898.0,1200286264.0,1255376769.0,
Basic Average Shares,1127984348.0,1169195373.0,1185121562.0,1249763934.0,
Diluted EPS,9.72,9.66,6.93,2.06,
Basic EPS,9.75,9.7,7.02,2.07,
Diluted NI Availto Com Stockholders,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Net Income Common Stockholders,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Net Income,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Net Income Including Noncontrolling Interests,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,10992000000.0,11339000000.0,8317000000.0,2590000000.0,
Tax Provision,3289000000.0,3373000000.0,2682000000.0,556000000.0,
Pretax Income,14281000000.0,14712000000.0,10999000000.0,3146000000.0,
Other Income Expense,-502000000.0,113000000.0,93000000.0,-1597000000.0,
Other Non Operating Income Expenses,-224000000.0,113000000.0,68000000.0,-33000000.0,
Special Income Charges,-278000000.0,0.0,25000000.0,-1564000000.0,
Gain On Sale Of Business,0.0,0.0,25000000.0,-1087000000.0,
Write Off,,,,477000000.0,0.0
Impairment Of Capital Assets,278000000.0,0.0,0.0,477000000.0,
Net Non Operating Interest Income Expense,-3774000000.0,-3411000000.0,-3335000000.0,-3364000000.0,
Interest Expense Non Operating,3774000000.0,3411000000.0,3335000000.0,3364000000.0,
Interest Income Non Operating,,,,,20000000.0
Operating Income,18557000000.0,18010000000.0,14241000000.0,8107000000.0,
Operating Expense,36978000000.0,33737000000.0,34129000000.0,35258000000.0,
Depreciation Amortization Depletion Income Statement,13508000000.0,12919000000.0,12818000000.0,13651000000.0,
Depreciation And Amortization In Income Statement,13508000000.0,12919000000.0,12818000000.0,13651000000.0,
Selling General And Administration,23470000000.0,20818000000.0,21311000000.0,21607000000.0,
Gross Profit,55535000000.0,51747000000.0,48370000000.0,43365000000.0,
Cost Of Revenue,32774000000.0,29653000000.0,30188000000.0,36206000000.0,
Total Revenue,88309000000.0,81400000000.0,78558000000.0,79571000000.0,
Operating Revenue,87278000000.0,80441000000.0,77379000000.0,78453000000.0,
