Date,Dividends
2013-05-01 00:00:00-04:00,4.06
2023-11-30 00:00:00-05:00,0.65
2024-02-29 00:00:00-05:00,0.65
2024-05-31 00:00:00-04:00,0.65
2024-08-30 00:00:00-04:00,0.65
2024-11-27 00:00:00-05:00,0.88
2025-02-28 00:00:00-05:00,0.88
2025-05-30 00:00:00-04:00,0.88
2025-08-29 00:00:00-04:00,0.88
2025-11-26 00:00:00-05:00,1.02
2026-02-27 00:00:00-05:00,1.02
