period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7282698140,7240000000,7318000000,13,6958000000,0.0467
+1q,7566642290,7475007000,7672000000,10,7004000000,0.080299996
0y,30443604580,30146000000,30797000000,10,28656000000,0.0624
+1y,32172446750,31592000000,32972000000,10,30443604580,0.056799997
