,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1681600000.0,1039700000.0,1030600000.0,591300000.0,
Repurchase Of Capital Stock,-66700000.0,-204800000.0,-83900000.0,-100900000.0,
Repayment Of Debt,0.0,0.0,-305000000.0,-220000000.0,
Issuance Of Debt,,0.0,0.0,663600000.0,110000000.0
Capital Expenditure,-71000000.0,-60900000.0,-45000000.0,-59800000.0,
Interest Paid Supplemental Data,91700000.0,100100000.0,56700000.0,51000000.0,
Income Tax Paid Supplemental Data,391600000.0,362400000.0,286400000.0,271100000.0,
End Cash Position,3868800000.0,1765800000.0,1397100000.0,979900000.0,
Beginning Cash Position,1765800000.0,1397100000.0,979900000.0,1092200000.0,
Effect Of Exchange Rate Changes,271800000.0,-95100000.0,52800000.0,-10000000.0,
Changes In Cash,1831200000.0,463800000.0,364400000.0,-102300000.0,
Financing Cash Flow,-371600000.0,-495000000.0,-656100000.0,81700000.0,
Cash Flow From Continuing Financing Activities,-371600000.0,-495000000.0,-656100000.0,81700000.0,
Net Other Financing Charges,,-19900000.0,-13100000.0,-42100000.0,-9100000.0
Proceeds From Stock Option Exercised,-20600000.0,-20900000.0,-30600000.0,-9500000.0,
Cash Dividends Paid,-284300000.0,-249400000.0,-223500000.0,-209400000.0,
Common Stock Dividend Paid,-284300000.0,-249400000.0,-223500000.0,-209400000.0,
Net Common Stock Issuance,-66700000.0,-204800000.0,-83900000.0,-100900000.0,
Common Stock Payments,-66700000.0,-204800000.0,-83900000.0,-100900000.0,
Net Issuance Payments Of Debt,0.0,0.0,-305000000.0,443600000.0,
Net Short Term Debt Issuance,,0.0,-305000000.0,-220000000.0,-20000000.0
Short Term Debt Payments,,0.0,-305000000.0,-220000000.0,-20000000.0
Short Term Debt Issuance,,,,0.0,0.0
Net Long Term Debt Issuance,0.0,0.0,-305000000.0,663600000.0,
Long Term Debt Payments,0.0,0.0,-305000000.0,-220000000.0,
Long Term Debt Issuance,,0.0,0.0,663600000.0,110000000.0
Investing Cash Flow,450200000.0,-141800000.0,-55100000.0,-835100000.0,
Cash Flow From Continuing Investing Activities,450200000.0,-141800000.0,-55100000.0,-835100000.0,
Net Other Investing Changes,7000000.0,2900000.0,300000.0,,600000.0
Net Investment Purchase And Sale,512600000.0,-87900000.0,-11200000.0,-67000000.0,
Sale Of Investment,689900000.0,67900000.0,135700000.0,52300000.0,
Purchase Of Investment,-177300000.0,-155800000.0,-146900000.0,-119300000.0,
Net Investment Properties Purchase And Sale,,3300000.0,0.0,0.0,
Sale Of Investment Properties,,3300000.0,0.0,0.0,
Net Business Purchase And Sale,,0.0,0.0,-708300000.0,-151500000.0
Purchase Of Business,,0.0,0.0,-708300000.0,-151500000.0
Net Intangibles Purchase And Sale,1600000.0,100000.0,800000.0,0.0,
Sale Of Intangibles,1600000.0,100000.0,800000.0,0.0,
Net PPE Purchase And Sale,-71000000.0,-56900000.0,-45000000.0,-59800000.0,
Sale Of PPE,0.0,4000000.0,0.0,0.0,
Purchase Of PPE,-71000000.0,-60900000.0,-45000000.0,-59800000.0,
Operating Cash Flow,1752600000.0,1100600000.0,1075600000.0,651100000.0,
Cash Flow From Continuing Operating Activities,1752600000.0,1100600000.0,1075600000.0,651100000.0,
Change In Working Capital,528600000.0,97100000.0,175600000.0,-84100000.0,
Change In Other Working Capital,529000000.0,76500000.0,276800000.0,-221600000.0,
Change In Other Current Liabilities,-1000000.0,58600000.0,46900000.0,76200000.0,
Change In Other Current Assets,41900000.0,-8700000.0,-44100000.0,-24800000.0,
Change In Payables And Accrued Expense,-126800000.0,94500000.0,-117100000.0,141300000.0,
Change In Payable,-126800000.0,94500000.0,-117100000.0,141300000.0,
Change In Account Payable,6500000.0,-36400000.0,-19100000.0,38800000.0,
Change In Tax Payable,48500000.0,800000.0,-2800000.0,-3800000.0,
Change In Income Tax Payable,48500000.0,800000.0,-2800000.0,-3800000.0,
Change In Receivables,85500000.0,-123800000.0,13100000.0,-55200000.0,
Changes In Account Receivables,79400000.0,-124300000.0,39400000.0,-49800000.0,
Other Non Cash Items,2200000.0,1300000.0,-10400000.0,-2500000.0,
Stock Based Compensation,50400000.0,41800000.0,41300000.0,30700000.0,
Provisionand Write Offof Assets,,3100000.0,4000000.0,1100000.0,400000.0
Asset Impairment Charge,41600000.0,112600000.0,1800000.0,471500000.0,
Deferred Tax,-8400000.0,-23600000.0,-15200000.0,-155700000.0,
Deferred Income Tax,-8400000.0,-23600000.0,-15200000.0,-155700000.0,
Depreciation Amortization Depletion,122400000.0,133000000.0,158000000.0,166800000.0,
Depreciation And Amortization,122400000.0,133000000.0,158000000.0,166800000.0,
Amortization Cash Flow,,,125000000.0,131500000.0,133900000.0
Amortization Of Intangibles,,,125000000.0,131500000.0,133900000.0
Depreciation,,,33000000.0,35300000.0,33500000.0
Operating Gains Losses,-84200000.0,-26500000.0,-36900000.0,-11700000.0,
Earnings Losses From Equity Investments,-84200000.0,-26500000.0,-36900000.0,-4200000.0,
Gain Loss On Investment Securities,,,-2700000.0,-7500000.0,
Gain Loss On Sale Of PPE,,,100000.0,300000.0,400000.0
Gain Loss On Sale Of Business,,,,0.0,0.0
Net Income From Continuing Operations,1100000000.0,764900000.0,761400000.0,235000000.0,
