,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Preferred Shares Number,174000000.0,174000000.0,174000000.0,174000000.0,
Ordinary Shares Number,175500243.0,175408393.0,175670727.0,175265668.0,
Share Issued,175500243.0,175408393.0,175670727.0,175265668.0,
Net Debt,9935786000.0,8905618000.0,8733275000.0,6095573000.0,
Total Debt,10253881000.0,9353034000.0,9103277000.0,6870826000.0,
Tangible Book Value,4646515000.0,5080419000.0,5275911000.0,5490885000.0,
Invested Capital,15152009000.0,14715640000.0,14766455000.0,12594228000.0,
Working Capital,-152686000.0,-130856000.0,-228991000.0,260573000.0,
Net Tangible Assets,8996515000.0,9430419000.0,9625911000.0,9840885000.0,
Common Stock Equity,4898128000.0,5362606000.0,5663178000.0,5723402000.0,
Preferred Stock Equity,4350000000.0,4350000000.0,4350000000.0,4350000000.0,
Total Capitalization,19502009000.0,19065640000.0,19116455000.0,16944228000.0,
Total Equity Gross Minority Interest,9341834000.0,9813652000.0,10106946000.0,10166801000.0,
Minority Interest,93706000.0,101046000.0,93768000.0,93399000.0,
Stockholders Equity,9248128000.0,9712606000.0,10013178000.0,10073402000.0,
Gains Losses Not Affecting Retained Earnings,-47799000.0,-71965000.0,-67239000.0,-80317000.0,
Other Equity Adjustments,-47799000.0,-71965000.0,-67239000.0,-80317000.0,
Retained Earnings,-1219273000.0,-699083000.0,-267910000.0,-110231000.0,
Additional Paid In Capital,6147650000.0,6116113000.0,5980760000.0,5896423000.0,
Capital Stock,4367550000.0,4367541000.0,4367567000.0,4367527000.0,
Common Stock,17550000.0,17541000.0,17567000.0,17527000.0,
Preferred Stock,4350000000.0,4350000000.0,4350000000.0,4350000000.0,
Total Liabilities Net Minority Interest,10866770000.0,9941282000.0,9702270000.0,7385506000.0,
Total Non Current Liabilities Net Minority Interest,10253881000.0,9353034000.0,9103277000.0,6870826000.0,
Preferred Securities Outside Stock Equity,,,,,0.0
Long Term Debt And Capital Lease Obligation,10253881000.0,9353034000.0,9103277000.0,6870826000.0,
Long Term Debt,10253881000.0,9353034000.0,9103277000.0,6870826000.0,
Current Liabilities,612889000.0,588248000.0,598993000.0,514680000.0,
Payables And Accrued Expenses,612889000.0,588248000.0,598993000.0,514680000.0,
Current Accrued Expenses,612889000.0,588248000.0,598993000.0,514680000.0,
Total Assets,20208604000.0,19754934000.0,19809216000.0,17552307000.0,
Total Non Current Assets,19748401000.0,19297542000.0,19439214000.0,16777054000.0,
Other Non Current Assets,303644000.0,272212000.0,275050000.0,230822000.0,
Investments And Advances,388586000.0,382490000.0,390180000.0,275752000.0,
Long Term Equity Investment,388586000.0,382490000.0,390180000.0,275752000.0,
Investment Properties,18610203000.0,18052552000.0,18041264000.0,15664971000.0,
Goodwill And Other Intangible Assets,251613000.0,282187000.0,387267000.0,232517000.0,
Other Intangible Assets,85770000.0,116344000.0,221424000.0,66674000.0,
Goodwill,165843000.0,165843000.0,165843000.0,165843000.0,
Net PPE,194355000.0,308101000.0,345453000.0,372992000.0,
Gross PPE,194355000.0,308101000.0,345453000.0,372992000.0,
Construction In Progress,194355000.0,308101000.0,345453000.0,372992000.0,
Current Assets,460203000.0,457392000.0,370002000.0,775253000.0,
Receivables,142108000.0,9976000.0,,,
Notes Receivable,142108000.0,9976000.0,,,
Cash Cash Equivalents And Short Term Investments,318095000.0,447416000.0,370002000.0,775253000.0,
Cash And Cash Equivalents,318095000.0,447416000.0,370002000.0,775253000.0,
