,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0336,5894913,1657841199,0.0055
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028199999,4956408,1393903079,-0.0029
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0227,3980993,1119584667,0.0221
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0196,3436737,966522184,0.9675
4,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0156,2745197,772038652,0.46060002
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0116,2032107,571494559,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0114,2009687,565189326,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0106,1859787,523032572,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0083,1453268,408706212,0.0239
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Real Estate Select Sector SPDR ETF,0.0068,1195503,336214313,0.0114
