Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-31,2026-03-16,"[datetime.date(2026, 4, 30)]",2.46,2.38618,2.41873,1220000000,1205178000,1213716110
