,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0375,15740540,635053666,0.0098
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,13283212,535912521,-0.0049
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0255,10687754,431198508,0.0225
3,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.0253,10621717,428534238,-0.0225
4,2026-01-31,"Invesco QQQ Trust, Series 1",0.022,9231281,372436958,-0.0293
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.022,9224925,372180525,-0.0155
6,2026-01-31,Professionally Managed Portfolios-Akre Focus ETF,0.0198,8323037,335793763,0.0
7,2025-12-31,AMCAP FUND,0.0175,7339993,296132754,0.0
8,2025-12-31,BARON SELECT FUNDS-Baron Partners Fund,0.0164,6865000,276969114,0.0
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,5453877,220037215,-0.0091
