,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.16700001,70108999,2828554603,0.0008
1,2025-12-31,Blackrock Inc.,0.0809,33970626,1370548316,-0.0598
2,2025-12-31,BAMCO Inc.,0.0464,19498099,786652761,0.0126
3,2025-12-31,State Street Corporation,0.0444,18632352,751724112,0.019
4,2025-12-31,"Principal Financial Group, Inc.",0.0418,17566074,708705019,-0.056799997
5,2025-12-31,BAILLIE GIFFORD & CO,0.0308,12933185,521790647,0.5692
6,2025-12-31,"Geode Capital Management, LLC",0.029000001,12182167,491490750,-0.033299997
7,2025-12-31,Capital International Investors,0.025799999,10842010,437421982,0.5971
8,2025-12-31,"Akre Capital Management, LLC",0.0229,9617805,388031308,0.0335
9,2025-12-31,Janus Henderson Group PLC,0.0178,7473380,301514266,0.2021
