period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.18911,0.16,0.27958,0.153,17,0.236
+1q,0.27109,0.22,0.34433,0.17,17,0.59459996
0y,1.31021,1.23647,1.45,0.87,20,0.506
+1y,1.77569,1.55,2.0879,1.31021,20,0.35529998
