,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,794000000.0,26000000.0,678000000.0,482000000.0,
Repurchase Of Capital Stock,0.0,-162000000.0,-75000000.0,-52000000.0,
Repayment Of Debt,-500000000.0,-271000000.0,-480000000.0,-424000000.0,
Issuance Of Debt,0.0,1042000000.0,0.0,24000000.0,
Capital Expenditure,-402000000.0,-367000000.0,-292000000.0,-284000000.0,
Interest Paid Supplemental Data,108000000.0,101000000.0,101000000.0,100000000.0,
Income Tax Paid Supplemental Data,96000000.0,255000000.0,330000000.0,127000000.0,
End Cash Position,774000000.0,831000000.0,430000000.0,467000000.0,
Beginning Cash Position,831000000.0,430000000.0,467000000.0,627000000.0,
Changes In Cash,-57000000.0,401000000.0,-37000000.0,-160000000.0,
Financing Cash Flow,-732000000.0,356000000.0,-771000000.0,-658000000.0,
Cash Flow From Continuing Financing Activities,-732000000.0,356000000.0,-771000000.0,-658000000.0,
Net Other Financing Charges,-19000000.0,-47000000.0,-16000000.0,-14000000.0,
Cash Dividends Paid,-213000000.0,-206000000.0,-200000000.0,-192000000.0,
Net Common Stock Issuance,0.0,-162000000.0,-75000000.0,-52000000.0,
Common Stock Payments,0.0,-162000000.0,-75000000.0,-52000000.0,
Net Issuance Payments Of Debt,-500000000.0,771000000.0,-480000000.0,-400000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,0.0
Short Term Debt Payments,,,0.0,-24000000.0,0.0
Short Term Debt Issuance,,,0.0,24000000.0,0.0
Net Long Term Debt Issuance,-500000000.0,771000000.0,-480000000.0,-400000000.0,
Long Term Debt Payments,-500000000.0,-271000000.0,-480000000.0,-424000000.0,
Long Term Debt Issuance,0.0,1042000000.0,0.0,24000000.0,
Investing Cash Flow,-521000000.0,-348000000.0,-236000000.0,-268000000.0,
Cash Flow From Continuing Investing Activities,-521000000.0,-348000000.0,-236000000.0,-268000000.0,
Net Other Investing Changes,8000000.0,19000000.0,17000000.0,15000000.0,
Net Investment Purchase And Sale,5000000.0,0.0,0.0,,
Sale Of Investment,5000000.0,0.0,0.0,,
Net Business Purchase And Sale,-132000000.0,0.0,39000000.0,1000000.0,
Sale Of Business,0.0,0.0,63000000.0,6000000.0,
Purchase Of Business,-132000000.0,0.0,-24000000.0,-5000000.0,
Capital Expenditure Reported,-402000000.0,-367000000.0,-292000000.0,-284000000.0,
Operating Cash Flow,1196000000.0,393000000.0,970000000.0,766000000.0,
Cash Flow From Continuing Operating Activities,1196000000.0,393000000.0,970000000.0,766000000.0,
Change In Working Capital,16000000.0,-372000000.0,15000000.0,-249000000.0,
Change In Other Working Capital,-154000000.0,-112000000.0,-75000000.0,-127000000.0,
Change In Payables And Accrued Expense,449000000.0,-315000000.0,264000000.0,6000000.0,
Change In Prepaid Assets,-66000000.0,-33000000.0,-42000000.0,20000000.0,
Change In Inventory,-11000000.0,-22000000.0,-3000000.0,-22000000.0,
Change In Receivables,-202000000.0,110000000.0,-129000000.0,-126000000.0,
Changes In Account Receivables,-127000000.0,256000000.0,168000000.0,-196000000.0,
Other Non Cash Items,23000000.0,10000000.0,29000000.0,15000000.0,
Stock Based Compensation,54000000.0,23000000.0,34000000.0,36000000.0,
Provisionand Write Offof Assets,,,6000000.0,-7000000.0,7000000.0
Asset Impairment Charge,,,,0.0,0.0
Deferred Tax,203000000.0,-122000000.0,-113000000.0,2000000.0,
Deferred Income Tax,203000000.0,-122000000.0,-113000000.0,2000000.0,
Depreciation Amortization Depletion,329000000.0,326000000.0,347000000.0,358000000.0,
Depreciation And Amortization,329000000.0,326000000.0,347000000.0,358000000.0,
Amortization Cash Flow,104000000.0,109000000.0,128000000.0,140000000.0,
Amortization Of Intangibles,104000000.0,109000000.0,128000000.0,140000000.0,
Depreciation,225000000.0,217000000.0,219000000.0,218000000.0,
Operating Gains Losses,-34000000.0,-22000000.0,-23000000.0,25000000.0,
Gain Loss On Investment Securities,-34000000.0,-22000000.0,-23000000.0,25000000.0,
Net Income From Continuing Operations,605000000.0,550000000.0,681000000.0,579000000.0,
