period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.50269,0.18,0.96,0.24,11,1.0945
+1q,0.84293,0.41561,1.27,5.14,10,-0.83599997
0y,3.71474,1.82731,6.15,4.45,17,-0.16520001
+1y,5.59015,3.26,8.38,3.71474,15,0.50490004
