Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-09 00:00:00-04:00,198.0,203.49000549316406,192.6300048828125,199.7899932861328,12064600,0.0,0.0
2026-03-10 00:00:00-04:00,204.42999267578125,206.00999450683594,194.75,196.52000427246094,10846100,0.0,0.0
2026-03-11 00:00:00-04:00,197.50999450683594,203.10000610351562,192.52000427246094,198.6300048828125,9531700,0.0,0.0
2026-03-12 00:00:00-04:00,196.1300048828125,198.0,192.4600067138672,193.22999572753906,7967100,0.0,0.0
2026-03-13 00:00:00-04:00,203.75999450683594,207.1300048828125,193.83999633789062,195.52999877929688,12137100,0.0,0.0
2026-03-16 00:00:00-04:00,201.80999755859375,206.44000244140625,198.6199951171875,203.32000732421875,13054000,0.0,0.0
2026-03-17 00:00:00-04:00,202.27000427246094,213.47000122070312,202.1300048828125,210.22999572753906,11948000,0.0,0.0
2026-03-18 00:00:00-04:00,206.77000427246094,209.0,201.13999938964844,202.2899932861328,12602200,0.0,0.0
2026-03-19 00:00:00-04:00,195.33999633789062,205.5,191.8699951171875,202.91000366210938,9273000,0.0,0.0
2026-03-20 00:00:00-04:00,202.5,203.3000030517578,194.7899932861328,197.5,13305100,0.0,0.0
2026-03-23 00:00:00-04:00,198.60000610351562,203.9499969482422,196.11000061035156,200.6199951171875,12466500,0.0,0.0
2026-03-24 00:00:00-04:00,199.10000610351562,201.75999450683594,177.60000610351562,181.0399932861328,20833000,0.0,0.0
2026-03-25 00:00:00-04:00,184.5800018310547,190.7100067138672,180.05999755859375,181.10000610351562,10432500,0.0,0.0
2026-03-26 00:00:00-04:00,177.0,179.75,171.92999267578125,173.3800048828125,9402600,0.0,0.0
2026-03-27 00:00:00-04:00,168.0500030517578,168.74000549316406,159.8300018310547,161.13999938964844,12289900,0.0,0.0
2026-03-30 00:00:00-04:00,164.52999877929688,166.5,158.4600067138672,160.7899932861328,11775200,0.0,0.0
2026-03-31 00:00:00-04:00,163.8000030517578,175.83999633789062,162.17999267578125,174.61000061035156,12665100,0.0,0.0
2026-04-01 00:00:00-04:00,179.0,179.3000030517578,171.72000122070312,172.99000549316406,8828600,0.0,0.0
2026-04-02 00:00:00-04:00,167.6300048828125,173.02999877929688,163.55999755859375,171.4600067138672,8869300,0.0,0.0
2026-04-06 00:00:00-04:00,175.10000610351562,177.89999389648438,173.47000122070312,174.7899932861328,7089800,0.0,0.0
2026-04-07 00:00:00-04:00,172.1199951171875,173.4499969482422,166.0500030517578,172.89999389648438,3817530,0.0,0.0
