,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1184,26400836,4567344628,0.0069999998
1,2025-12-31,Blackrock Inc.,0.0766,17078477,2954576521,0.059899997
2,2025-12-31,State Street Corporation,0.0425,9481849,1640359877,0.0164
3,2025-12-31,"Geode Capital Management, LLC",0.0273,6098062,1054964726,0.032
4,2025-12-31,Morgan Stanley,0.0195,4351772,752856556,0.16520001
5,2025-12-31,Paradigm Operations LP,0.0191,4262458,737405234,0.0326
6,2025-12-31,NORGES BANK,0.012999999,2904149,502417777,-0.0254
7,2025-12-31,Clear Street Group Inc.,0.0114,2552542,441589766,-0.0013
8,2025-12-31,"ARK Investment Management, LLC",0.0114,2541928,439753544,0.061100002
9,2025-12-31,Invesco Ltd.,0.0114,2535282,438603786,0.74300003
