,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0305,12302364,2621264787,-0.0056
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.024500001,9889626,2107182684,0.0179
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0125,5046389,1075234141,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0124,4990701,1063368698,0.0017
4,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0121,4875780,1038882480,-0.025
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0115,4619543,984286060,-0.0185
6,2026-01-31,AMERICAN MUTUAL FUND,0.0105,4216235,898353222,-0.0988
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0089,3608875,768943022,0.0202
8,2026-01-31,Capital Income Builder,0.0087,3489740,743558927,0.1359
9,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0076,3055550,651046060,0.0
