,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,18950271.034645,114269262.634631,-83430000.0,0.0
Tax Rate For Calcs,0.175465,0.17799,0.162,0.181988
Total Unusual Items,108000000.0,642000000.0,-515000000.0,
Total Unusual Items Excluding Goodwill,108000000.0,642000000.0,-515000000.0,
Net Income From Continuing Operation Net Minority Interest,6936000000.0,5889000000.0,5578000000.0,6041000000.0
Reconciled Depreciation,381000000.0,259000000.0,217000000.0,651000000.0
Net Interest Income,14410000000.0,13499000000.0,13916000000.0,13014000000.0
Interest Expense,10897000000.0,12885000000.0,10392000000.0,2422000000.0
Interest Income,25307000000.0,26384000000.0,24308000000.0,15436000000.0
Normalized Income,6846950271.034645,5361269262.634631,6009570000.0,6041000000.0
Net Income From Continuing And Discontinued Operation,6936000000.0,5889000000.0,5578000000.0,6041000000.0
Diluted Average Shares,396000000.0,400000000.0,401000000.0,412000000.0
Basic Average Shares,396000000.0,399000000.0,401000000.0,412000000.0
Diluted EPS,16.59,13.74,12.79,13.85
Basic EPS,16.6,13.76,12.8,13.86
Diluted NI Availto Com Stockholders,6576000000.0,5496000000.0,5126000000.0,5708000000.0
Net Income Common Stockholders,6576000000.0,5496000000.0,5126000000.0,5708000000.0
Otherunder Preferred Stock Dividend,52000000.0,41000000.0,35000000.0,32000000.0
Preferred Stock Dividends,308000000.0,352000000.0,417000000.0,301000000.0
Net Income,6936000000.0,5889000000.0,5578000000.0,6041000000.0
Minority Interests,-61000000.0,-64000000.0,-69000000.0,-72000000.0
Net Income Including Noncontrolling Interests,6997000000.0,5953000000.0,5647000000.0,6113000000.0
Net Income Continuous Operations,6997000000.0,5953000000.0,5647000000.0,6113000000.0
Tax Provision,1489000000.0,1289000000.0,1089000000.0,1360000000.0
Pretax Income,8486000000.0,7242000000.0,6736000000.0,7473000000.0
Special Income Charges,108000000.0,642000000.0,-515000000.0,
Other Special Charges,-108000000.0,-642000000.0,515000000.0,
Gain On Sale Of Security,-31000000.0,-492000000.0,17000000.0,-13000000.0
Selling General And Administration,8160000000.0,7664000000.0,7778000000.0,7599000000.0
Selling And Marketing Expense,378000000.0,362000000.0,350000000.0,355000000.0
General And Administrative Expense,7782000000.0,7302000000.0,7428000000.0,7244000000.0
Salaries And Wages,7782000000.0,7302000000.0,7428000000.0,7244000000.0
Total Revenue,23077000000.0,20809000000.0,21509000000.0,21114000000.0
Operating Revenue,23077000000.0,20809000000.0,21509000000.0,21114000000.0
Occupancy And Equipment,2568000000.0,2481000000.0,2393000000.0,2387000000.0
Other Non Interest Expense,3214000000.0,3267000000.0,3326000000.0,3184000000.0
