,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1113,72555335,5153968487,0.12060001
1,2025-12-31,Dodge & Cox Inc.,0.0801,52252050,3711724563,-0.026199998
2,2025-12-31,Blackrock Inc.,0.0767,50034179,3554178088,0.0306
3,2025-12-31,State Street Corporation,0.039,25442132,1807281939,-0.0095
4,2025-12-31,Price (T.Rowe) Associates Inc,0.031,20233442,1437282626,-0.0174
5,2025-12-31,"Geode Capital Management, LLC",0.0198,12890555,915680621,0.0015
6,2025-12-31,Pzena Investment Management LLC,0.0182,11883338,844132958,0.22860001
7,2025-12-31,Morgan Stanley,0.0168,10938865,777042315,-0.0108
8,2025-12-31,NORGES BANK,0.0124,8107247,575898320,-0.1377
9,2025-12-31,Dimensional Fund Advisors LP,0.0115,7506239,533205714,0.0022
