address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,displayName,trailingPegRatio
200 Park Avenue,New York,NY,10166-0188,United States,212 578 9500,https://www.metlife.com,Insurance - Life,insurance-life,Insurance - Life,Financial Services,financial-services,Financial Services,"MetLife, Inc., a financial services company, provides insurance, annuities, employee benefits, and asset management services worldwide. It operates in six segments: Group Benefits; Retirement and Income Solutions; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings. The company offers life, dental, group short-and long-term disability, paid family and medical leave, individual disability, accidental death and dismemberment, accident and health, vision, and pet insurance, as well as prepaid legal plans; administrative services-only arrangements to employers; and general and separate account, and synthetic guaranteed interest contracts, as well as private floating rate funding agreements. It also provides pension risk transfers, institutional income annuities, structured settlements, and capital markets investment products; and other products and services, such as life insurance products and funding agreements for funding postretirement benefits, as well as company, bank, or trust-owned life insurance used to finance nonqualified benefit programs for executives. In addition, it offers fixed, indexed-linked, and variable annuities; pension products; regular savings products; whole and term life, endowments, universal and variable life, and group life products; longevity and funded reinsurance solutions; credit insurance products; accident & health products covering hospitalization, cancer, critical illness, income protection, and scheduled medical reimbursement plans; and protection against long-term health care services. The company was incorporated in 1999 and is based in New York, New York.",46000,"[{'maxAge': 1, 'name': 'Mr. Michel Abbas Khalaf', 'age': 61, 'title': 'CEO, President & Director', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 6422044, 'exercisedValue': 1494603, 'unexercisedValue': 12137796}, {'maxAge': 1, 'name': 'Mr. Bill  Pappas', 'age': 55, 'title': 'Executive VP and Head of Global Technology & Operations', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 3155850, 'exercisedValue': 0, 'unexercisedValue': 973510}, {'maxAge': 1, 'name': 'Ms. Marlene Beverly Debel B.S., M.B.A.', 'age': 58, 'title': 'Executive VP, Chief Risk Officer & Head of Insurance Investments', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 2937796, 'exercisedValue': 995147, 'unexercisedValue': 2239590}, {'maxAge': 1, 'name': 'Mr. Ramy  Tadros', 'age': 49, 'title': 'Regional President of U.S. Business & Head of MetLife Holdings', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 3131800, 'exercisedValue': 0, 'unexercisedValue': 2915158}, {'maxAge': 1, 'name': 'Mr. John Arthur Hall', 'title': 'Senior VP, Head of Investor Relations & Executive VP and Treasurer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monica M. Curtis', 'age': 42, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jane  Slusark', 'title': 'Chief Communications Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Roberts', 'title': 'Executive VP & Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Shurawl  Sibblies', 'age': 52, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William D. Moore', 'title': 'President of MetLife Auto & Home and Senior Vice President of Eastern Zone - Individual Business', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,2,1,6,3,1775001600,1735603200,http://investor.metlife.com/phoenix.zhtml?c=121171&p=irol-irhome,[],86400,2,71.04,70.62,70.62,71.64,71.04,70.62,70.62,71.64,2.27,3.21,1770076800,0.4772,2.95,0.733,15.081741,6.4941893,1282794,1282794,3975946,3293680,3293680,70.94,71.01,400,100,46804369408,46113249474,66.83,83.85,89.05,10.13369,0.60722595,73.6256,77.59335,2.248,0.031644143,USD,False,86357245952,0.04384,544556266,652053867,12852689,10295795,1770940800,1773360000,0.0197,0.16438,0.77254,3.06,0.0238,658891656,43.334,1.6392441,1767139200,1798675200,1767139200,-0.363,3172999936,4.71,10.93824,1122:1000,1502064000,1.12,14.485,0.038292885,0.32693863,0.568,1770076800,EQUITY,71.035,103.0,75.0,90.0625,89.0,1.88889,buy,16,25632999424,39.311,5961999872,65353998336,1.595,1.895,77079003136,225.974,115.232,0.00458,0.12020001,18008000512,-12738499584,17091999744,-0.342,0.276,0.23363,0.07735,0.0467,USD,MET,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579265,NYQ,finmb_185648,America/New_York,EDT,-14400000,us_market,False,-0.007034422,71.035,True,954941400000,REGULAR,-0.0049972534,70.62 - 71.64,NYSE,3975946,4.205002,0.06292087,66.83 - 83.85,-12.814995,-0.15283237,3.8292885,1773100800,1770238800,1777492800,1777492800,1770300000,1770300000,True,4.71,10.93824,9.77161,7.269529,-2.590599,-0.035186116,-6.5583496,-0.08452205,15,0,1.9 - Buy,False,"MetLife, Inc.","MetLife, Inc.",MetLife,0.3747
