,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,46589647,2854081697,-0.00090000004
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,37381806,2290009372,0.0225
2,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.0139,20642589,1264564967,-0.0763
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,19076480,1168625132,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,18865929,1155726778,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,17425060,1067459146,-0.0208
6,2025-12-31,GROWTH FUND OF AMERICA,0.0113,16867918,1033328628,0.0
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0109,16151950,989468429,-0.0119
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0074,10977154,672460435,0.0134000005
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,8507141,521147443,-0.0153
