address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
Unit No. 233,The Capel Building Mary's Abbey Dublin 7,Dublin,D07 X324,Ireland,353 1 683 3399,https://www.allegion.com/corp/en/index.html,Security & Protection Services,security-protection-services,Security & Protection Services,Industrials,industrials,Industrials,"Allegion plc engages in the provision of security products and solutions worldwide. It is operating through two segments: Allegion Americas and Allegion International. The company offers door controls, door control system, and exit devices; doors, glass and door systems, and accessories; electronic security products and access control systems, including time, attendance, and workforce productivity; and locks, locksets, portable locks, and key systems. It also provides services and software, such as inspection, maintenance, and repair services for its automatic entrance solutions; software as a service, including access control, platform integration, and workforce management solutions; and ongoing aftermarket services, and design and installation offerings. In addition, the company sells its products and solutions to end-users in commercial, institutional, and residential facilities, including education, healthcare, government, hospitality, retail, commercial office, and single and multi-family residential markets under the CISA, Interflex, LCN, Schlage, SimonsVoss, and Von Duprin brands. It sells its products and solutions through distribution and retail channels, such as specialty distribution, e-commerce, and wholesalers, as well as through various retail channels comprising do-it-yourself home improvement centers, online and e-commerce platforms, and small specialty showroom outlets. Allegion plc was incorporated in 2013 and is based in Dublin, Ireland.",13300,"[{'maxAge': 1, 'name': 'Mr. John H. Stone', 'age': 53, 'title': 'President, CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 2420724, 'exercisedValue': 0, 'unexercisedValue': 1456613}, {'maxAge': 1, 'name': 'Mr. Michael J. Wagnes CPA', 'age': 51, 'title': 'Senior VP & CFO', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 1191162, 'exercisedValue': 0, 'unexercisedValue': 550467}, {'maxAge': 1, 'name': 'Mr. Timothy P. Eckersley', 'age': 63, 'title': 'SVP & President of International', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 1066057, 'exercisedValue': 1097537, 'unexercisedValue': 248207}, {'maxAge': 1, 'name': 'Mr. David S. Ilardi', 'age': 46, 'title': 'Senior Vice President of Allegion Americas', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 983846, 'exercisedValue': 0, 'unexercisedValue': 255958}, {'maxAge': 1, 'name': 'Mr. Nickolas A. Musial', 'age': 44, 'title': 'VP, Controller & Chief Accounting Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vincent M. Wenos', 'age': 58, 'title': 'Senior VP & CTO', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tracy L. Kemp', 'age': 56, 'title': 'Senior VP and Chief Information & Digital Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joshua Charles Pokrzywinski', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph C. Blasko BSFS, J.D.', 'age': 58, 'title': 'Senior VP & General Counsel', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer L. Hawes', 'age': 43, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,3,1,7,4,1775001600,1735603200,[],86400,2,140.18,139.91,138.61,141.02,140.18,139.91,138.61,141.02,2.08,1.47,1773360000,0.2742,1.36,1.03,18.76918,14.703882,254047,254047,908398,798260,798260,139.11,139.37,300,200,12013419520,12151681973,116.57,183.11,183.11,40.24,2.9536595,157.4768,162.62315,2.04,0.014552718,USD,False,13945782272,0.15829,84907573,86145484,3443899,2517600,1770940800,1773360000,0.04,0.011510001,0.98421997,3.85,0.045700002,86145484,24.023,5.805062,1767139200,1798675200,1767139200,0.024,643800000,7.43,9.48423,3.429,13.858,0.18275392,0.32693863,0.55,1773360000,EQUITY,139.455,190.0,155.0,175.54546,175.0,2.5,buy,11,356200000,4.135,1006300032,2150299904,1.091,1.842,4067300096,104.0,47.239,0.11238,0.36084,1838300032,505562496,783800000,0.033,0.093,0.45196998,0.24741,0.21409,USD,ALLE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578394,NYQ,finmb_241782379,America/New_York,EDT,-14400000,us_market,False,-0.5171857,139.455,REGULAR,Allegion plc,Allegion plc,2.5 - Buy,False,True,1384785000000,-0.72499084,138.61 - 141.02,NYSE,908398,22.885002,0.19631983,116.57 - 183.11,-43.655,-0.2384086,18.275393,1774915200,1771335000,1776947400,1776947400,1771333200,1771333200,True,7.43,9.48423,8.80369,15.840517,-18.021805,-0.11444101,-23.168152,-0.14246528,15,0,Allegion,2.1686
