period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.86955,5.43,6.20033,6.07,23,-0.033
+1q,4.44041,3.56,4.89,3.83,16,0.1594
0y,19.68441,18.48,20.11033,18.19,29,0.082200006
+1y,22.34581,18.93,24.00265,19.68441,30,0.13520001
