,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0979,23347787,8350803289,-0.004
1,2025-12-31,Blackrock Inc.,0.0705,16824307,6017550110,-0.013099999
2,2025-12-31,Dodge & Cox Inc.,0.0653,15582168,5573274237,-0.0396
3,2025-12-31,State Street Corporation,0.0399,9521691,3405623347,0.0419
4,2025-12-31,Primecap Management Company,0.0357,8512671,3044727150,-0.098400004
5,2025-12-31,"Franklin Resources, Inc.",0.0215,5133231,1836002800,0.0661
6,2025-12-31,"FMR, LLC",0.021,5006509,1790678141,0.6955
7,2025-12-31,"Geode Capital Management, LLC",0.0209,4985778,1783263284,0.0093
8,2025-12-31,Capital International Investors,0.0152,3624636,1296423606,-0.1591
9,2025-12-31,Invesco Ltd.,0.0149,3558592,1272801648,-0.0167
