Date,Dividends,Stock Splits
1996-05-20 00:00:00-04:00,0.1224,0.0
1996-08-26 00:00:00-04:00,0.0616,0.0
1997-04-01 00:00:00-05:00,0.0464,0.0
1997-08-13 00:00:00-04:00,0.081,0.0
1998-04-01 00:00:00-05:00,0.1458,0.0
1998-04-27 00:00:00-04:00,0.0,2.0
1998-09-02 00:00:00-04:00,0.098,0.0
1999-04-01 00:00:00-05:00,0.178,0.0
1999-09-01 00:00:00-04:00,0.1244,0.0
2000-04-05 00:00:00-04:00,0.194,0.0
2000-09-06 00:00:00-04:00,0.1292,0.0
2000-11-08 00:00:00-05:00,0.0,2.5
2001-03-28 00:00:00-05:00,0.193,0.0
2001-09-05 00:00:00-04:00,0.144,0.0
2002-04-03 00:00:00-05:00,0.205,0.0
2002-08-28 00:00:00-04:00,0.17,0.0
2003-04-02 00:00:00-05:00,0.236,0.0
2003-08-13 00:00:00-04:00,0.161,0.0
2004-03-31 00:00:00-05:00,0.238,0.0
2004-09-22 00:00:00-04:00,0.089,0.0
2005-03-30 00:00:00-05:00,0.188,0.0
2005-09-07 00:00:00-04:00,0.145,0.0
2006-03-29 00:00:00-05:00,0.191,0.0
2006-09-06 00:00:00-04:00,0.154,0.0
2007-04-25 00:00:00-04:00,0.208,0.0
2007-09-19 00:00:00-04:00,0.164,0.0
2008-03-18 00:00:00-04:00,0.22,0.0
2008-05-19 00:00:00-04:00,0.1,0.0
2008-08-18 00:00:00-04:00,0.1,0.0
2008-11-24 00:00:00-05:00,0.1,0.0
2009-02-23 00:00:00-05:00,0.1,0.0
2009-05-18 00:00:00-04:00,0.103,0.0
2009-08-17 00:00:00-04:00,0.103,0.0
2009-11-16 00:00:00-05:00,0.103,0.0
2010-02-19 00:00:00-05:00,0.103,0.0
2010-05-20 00:00:00-04:00,0.11,0.0
2010-08-19 00:00:00-04:00,0.11,0.0
2010-11-17 00:00:00-05:00,0.11,0.0
2011-02-18 00:00:00-05:00,0.11,0.0
2011-05-18 00:00:00-04:00,0.123,0.0
2011-08-18 00:00:00-04:00,0.123,0.0
2011-11-16 00:00:00-05:00,0.123,0.0
2012-02-21 00:00:00-05:00,0.123,0.0
2012-05-16 00:00:00-04:00,0.173,0.0
2012-08-20 00:00:00-04:00,0.173,0.0
2012-11-15 00:00:00-05:00,0.173,0.0
2013-02-19 00:00:00-05:00,0.172,0.0
2013-05-15 00:00:00-04:00,0.225,0.0
2013-08-19 00:00:00-04:00,0.225,0.0
2013-11-15 00:00:00-05:00,0.225,0.0
2014-02-18 00:00:00-05:00,0.225,0.0
2014-05-14 00:00:00-04:00,0.25,0.0
2014-08-19 00:00:00-04:00,0.25,0.0
2014-11-14 00:00:00-05:00,0.25,0.0
2015-02-17 00:00:00-05:00,0.25,0.0
2015-05-13 00:00:00-04:00,0.27,0.0
2015-08-18 00:00:00-04:00,0.27,0.0
2015-11-13 00:00:00-05:00,0.27,0.0
2016-02-16 00:00:00-05:00,0.27,0.0
2016-05-11 00:00:00-04:00,0.28,0.0
2016-08-16 00:00:00-04:00,0.28,0.0
2016-11-10 00:00:00-05:00,0.28,0.0
2017-02-14 00:00:00-05:00,0.28,0.0
2017-05-10 00:00:00-04:00,0.29,0.0
2017-08-15 00:00:00-04:00,0.29,0.0
2017-11-13 00:00:00-05:00,0.29,0.0
2018-02-14 00:00:00-05:00,0.29,0.0
2018-05-10 00:00:00-04:00,0.3,0.0
2018-08-15 00:00:00-04:00,0.3,0.0
2018-11-09 00:00:00-05:00,0.3,0.0
2019-02-13 00:00:00-05:00,0.3,0.0
2019-05-09 00:00:00-04:00,0.31,0.0
2019-08-14 00:00:00-04:00,0.31,0.0
2019-11-08 00:00:00-05:00,0.31,0.0
2020-02-12 00:00:00-05:00,0.31,0.0
2020-05-08 00:00:00-04:00,0.155,0.0
2020-08-13 00:00:00-04:00,0.155,0.0
2020-11-10 00:00:00-05:00,0.155,0.0
2021-02-12 00:00:00-05:00,0.155,0.0
2021-05-10 00:00:00-04:00,0.17,0.0
2021-08-12 00:00:00-04:00,0.17,0.0
2021-11-10 00:00:00-05:00,0.17,0.0
2022-02-15 00:00:00-05:00,0.17,0.0
2022-05-09 00:00:00-04:00,0.188,0.0
2022-08-11 00:00:00-04:00,0.188,0.0
2022-11-09 00:00:00-05:00,0.188,0.0
2023-02-15 00:00:00-05:00,0.188,0.0
2023-05-08 00:00:00-04:00,0.2,0.0
2023-08-10 00:00:00-04:00,0.2,0.0
2023-11-09 00:00:00-05:00,0.2,0.0
2024-02-15 00:00:00-05:00,0.2,0.0
2024-05-13 00:00:00-04:00,0.205,0.0
2024-08-16 00:00:00-04:00,0.205,0.0
2024-11-14 00:00:00-05:00,0.205,0.0
2025-02-14 00:00:00-05:00,0.205,0.0
2025-05-14 00:00:00-04:00,0.21,0.0
2025-08-14 00:00:00-04:00,0.21,0.0
2025-11-14 00:00:00-05:00,0.21,0.0
2026-02-13 00:00:00-05:00,0.21,0.0
