,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,14020304,316298050,0.0015
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,11222111,253170818,0.0199
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0228,10100343,227863732,-0.044499997
3,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0223,9876086,222804494,-0.014400001
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0147,6512317,146917868,-0.0374
5,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0134000005,5920252,133560881,0.0583
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,5733189,129340740,-0.0105
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,5664348,127787687,0.0016
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,5200175,117315945,-0.0186
9,2026-01-31,DFA INVESTMENT DIMENSIONS GROUP INC-U.S. Small Cap Value Portfolio,0.0113,4994061,112666013,-0.1037
