address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,displayName,trailingPegRatio
Midtown Union,"1331 Spring Street, North West, Suite 2500",Atlanta,GA,30309,United States,404 892 0896,404 439 3323,https://www.invesco.com/corporate/en/home.html,Asset Management,asset-management,Asset Management,Financial Services,financial-services,Financial Services,"Invesco Ltd. is a publicly owned investment manager. The firm provides its services to retail clients, institutional clients, high-net worth clients, public entities, corporations, unions, non-profit organizations, endowments, foundations, pension funds, financial institutions, and sovereign wealth funds. It manages separate client-focused equity and fixed income portfolios. The firm also launches equity, commodity, fixed income, multi-asset, and balanced mutual funds for its clients. It launches equity, fixed income, multi-asset, and balanced exchange-traded funds. The firm also launches and manages private funds. It invests in the public equity and fixed income markets across the globe. The firm prefers to invest between $5 million and $15 million in companies. The firm also invests in alternative markets, such as commodities and currencies. For the equity portion of its portfolio, it invests in growth and value stocks of large-cap, mid-cap, and small-cap companies. For the fixed income portion of its portfolio, the firm invests in convertibles, government bonds, municipal bonds, treasury securities, and cash. It also invests in short term and intermediate term bonds, investment grade and high yield bonds, taxable and tax-free bonds, senior secured loans, and structured securities such as asset-backed securities, mortgage-backed securities, and commercial mortgage-backed securities. The firm employs absolute return, global macro, and long/short strategies. It employs quantitative analysis to make its investments. The firm was formerly known as Invesco Plc, AMVESCAP plc, Amvesco plc, Invesco PLC, Invesco MIM, and H. Lotery & Co. Ltd. Invesco Ltd. was founded in 1935 and is based in Atlanta, Georgia with an additional office in Hamilton, Bermuda.",7499,"[{'maxAge': 1, 'name': 'Mr. Andrew Ryan Schlossberg', 'age': 51, 'title': 'President, CEO & Member of Board', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 4992972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura Allison Dukes', 'age': 50, 'title': 'Senior MD & CFO', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 3248644, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony L. Wong', 'age': 51, 'title': 'Senior MD & Co-Head of Investment', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 2452166, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Stephanie Claire Butcher', 'age': 54, 'title': 'Senior MD & Co-Head of Investment', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 2441646, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew Tak Shing Lo', 'age': 63, 'title': 'Senior MD & CEO of Asia Pacific', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 2677818, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas J. Sharp', 'age': 50, 'title': 'Senior MD and Head of EMEA & Americas', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 2653610, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Shannon Anastasia Johnston', 'age': 54, 'title': 'Senior MD and Chief Information & Operations Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Stephanie  Botha', 'title': 'Chief Accounting Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory Wade Ketron CPA', 'title': 'Head of Investor Relations & Treasury', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey Howard Kupor J.D.', 'age': 55, 'title': 'Senior MD, General Counsel & Company Secretary', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,4,2,4,4,1775001600,1735603200,[],86400,2,22.88,22.49,21.82,22.79,22.88,22.49,21.82,22.79,0.84,3.48,1770940800,0.5646,4.15,1.634,7.453514,3732686,3732686,5824828,4910630,4910630,22.58,22.59,800,400,10023712768,10725728590,11.6,29.61,51.1,6.275,1.5718293,25.3756,23.40435,0.84,0.036713287,USD,False,15188984832,-0.04417,358333126,444313529,15683606,15602872,1770940800,1773360000,0.0353,0.00686,0.94043,3.08,0.0619,444313529,21.893,1.0304663,1767139200,1798675200,1767139200,-726300032,-1.6,3.02676,25:10,973641600,2.382,11.866,0.8846787,0.32693863,0.21,1770940800,EQUITY,22.56,34.5,25.0,29.40909,29.0,2.25,buy,11,1037500032,2.338,1280000000,2231800064,0.787,0.787,6377099776,17.161,14.09,0.025969999,-0.01219,1822099968,745699968,1525299968,0.062,0.28573,0.20072001,0.20378,USD,IVZ,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579126,NYQ,finmb_384779,America/New_York,EDT,-14400000,us_market,False,-1.3986001,22.56,True,809357400000,REGULAR,-0.3199997,21.82 - 22.79,NYSE,5824828,10.959999,0.9448275,11.6 - 29.61,-7.050001,-0.23809527,88.46787,1772496000,1777379400,1777379400,1777379400,1777381200,1777381200,False,-1.6,3.02676,2.62995,8.57811,-2.8156013,-0.110957034,-0.8443508,-0.03607666,15,0,2.3 - Buy,False,Invesco Ltd,Invesco Ltd.,Invesco,0.3832
