,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1122,6257600,1647657322,0.0307
1,2025-12-31,Blackrock Inc.,0.070199996,3917032,1031374082,0.0194
2,2025-12-31,State Street Corporation,0.0513,2863210,753897488,-0.0004
3,2025-12-31,Kayne Anderson Rudnick Investment Management LLC,0.040599998,2263686,596039825,-0.0809
4,2025-12-31,Morgan Stanley,0.028399998,1582637,416716223,0.0624
5,2025-12-31,"Geode Capital Management, LLC",0.0271,1512403,398223260,-0.0034999999
6,2025-12-31,Massachusetts Financial Services Co.,0.0179,996417,262361570,-0.0661
7,2025-12-31,Invesco Ltd.,0.0173,964477,253951609,-0.0066000004
8,2025-12-31,"FMR, LLC",0.0164,912558,240281077,0.0248
9,2025-12-31,JPMORGAN CHASE & CO,0.016,891016,234608961,-0.38
