period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.81528,2.8,2.84,2.42,7,0.1633
+1q,3.03958,2.99,3.09,2.73,7,0.113400005
0y,11.43813,11.3,11.58,10.24,8,0.117
+1y,12.38443,12.12,12.65,11.43813,8,0.08270001
