,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0299,1667681,439108733,0.045900002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0241,1346488,354537012,0.0161
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0217,1211325,318947920,0.0106
3,2025-12-31,Eaton Vance Growth Trust-Eaton Vance Atlanta Capital SMID-Cap Fund,0.014099999,789296,207825577,0.0
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0124,689117,181447946,-0.010299999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.012200001,683161,179879702,0.019
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012200001,679284,178858868,0.0016
7,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0121,674404,177573940,0.058000002
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0112,627109,165120930,-0.0184
9,2026-02-28,ProShares Trust-ProShares S&P 500 Dividend Aristocrats ETF,0.0109,609645,160522572,0.0023
