,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.128,33221772,6976405848,0.0023999999
1,2025-12-31,Blackrock Inc.,0.0866,22469353,4718451673,0.0074
2,2025-12-31,State Street Corporation,0.047399998,12297551,2582424162,0.0369
3,2025-12-31,Price (T.Rowe) Associates Inc,0.045,11684199,2453623311,-0.096999995
4,2025-12-31,Bank of America Corporation,0.028199999,7316999,1536533169,0.1172
5,2025-12-31,"Geode Capital Management, LLC",0.026700001,6942041,1457793865,0.0005
6,2025-12-31,GQG Partners LLC,0.0211,5488560,1152570130,0.36
7,2025-12-31,"Franklin Resources, Inc.",0.019299999,5007549,1051560227,0.29209998
8,2025-12-31,Morgan Stanley,0.0152,3946632,828772967,-0.1189
9,2025-12-31,Northern Trust Corporation,0.0121,3128296,656926503,-0.026099999
