contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
ALL260417P00105000,2025-10-20 13:30:02+00:00,105.0,0.65,0.0,1.55,0.0,0.0,1.0,2,2.2031294921874993,False,REGULAR,USD
ALL260417P00110000,2025-10-20 13:30:02+00:00,110.0,0.7,0.0,2.15,0.0,0.0,,1,2.204106052246093,False,REGULAR,USD
ALL260417P00115000,2025-12-12 17:38:23+00:00,115.0,0.25,0.0,0.95,0.0,0.0,1.0,0,1.787110439453125,False,REGULAR,USD
ALL260417P00120000,2026-02-19 19:10:24+00:00,120.0,0.35,0.0,0.0,0.0,0.0,,0,0.500005,False,REGULAR,USD
ALL260417P00125000,2025-08-25 19:33:04+00:00,125.0,0.78,0.0,2.6,0.0,0.0,,1,1.896484892578125,False,REGULAR,USD
ALL260417P00140000,2025-09-17 17:10:16+00:00,140.0,1.4,0.35,3.8,0.0,0.0,4.0,7,1.727052145996094,False,REGULAR,USD
ALL260417P00145000,2025-12-12 17:38:23+00:00,145.0,0.75,0.0,1.05,0.0,0.0,1.0,0,1.19141029296875,False,REGULAR,USD
ALL260417P00150000,2026-03-30 18:40:54+00:00,150.0,0.05,0.0,2.15,0.0,0.0,8.0,5,1.2700231811523435,False,REGULAR,USD
ALL260417P00155000,2026-03-13 16:57:37+00:00,155.0,0.4,0.0,2.15,0.0,0.0,1.0,18,1.168461188964844,False,REGULAR,USD
ALL260417P00160000,2026-03-06 14:41:53+00:00,160.0,0.38,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
ALL260417P00165000,2026-03-30 13:30:17+00:00,165.0,0.37,0.0,1.8,0.0,0.0,1.0,21,0.9321295849609376,False,REGULAR,USD
ALL260417P00170000,2026-03-30 13:30:12+00:00,170.0,0.37,0.05,0.6,0.0,0.0,1.0,43,0.6796907031250001,False,REGULAR,USD
ALL260417P00175000,2026-04-01 14:39:19+00:00,175.0,0.49,0.0,0.3,0.0,0.0,1.0,48,0.526371923828125,False,REGULAR,USD
ALL260417P00180000,2026-04-07 15:09:29+00:00,180.0,0.15,0.1,0.2,-0.030000001,-16.666666,4.0,744,0.47852083984375,False,REGULAR,USD
ALL260417P00185000,2026-04-07 14:50:51+00:00,185.0,0.2,0.05,0.4,-0.08999999,-31.034481,1.0,274,0.46582565429687506,False,REGULAR,USD
ALL260417P00190000,2026-04-07 14:20:44+00:00,190.0,0.45,0.35,0.5,-0.100000024,-18.181822,1.0,214,0.407232490234375,False,REGULAR,USD
ALL260417P00195000,2026-04-07 14:21:21+00:00,195.0,0.68,0.6,1.25,-0.120000005,-15.0,1.0,542,0.4270076831054688,False,REGULAR,USD
ALL260417P00200000,2026-04-07 14:17:07+00:00,200.0,1.3,1.0,1.25,-0.30000007,-18.750004,2.0,1131,0.32617861328125,False,REGULAR,USD
ALL260417P00210000,2026-04-07 15:27:07+00:00,210.0,3.7,3.6,4.4,-0.49999976,-11.904757,7.0,236,0.3023751403808594,True,REGULAR,USD
ALL260417P00220000,2026-03-30 19:42:27+00:00,220.0,13.9,8.8,12.0,0.0,0.0,1.0,20,0.3790345300292969,True,REGULAR,USD
ALL260417P00230000,2026-03-11 19:00:31+00:00,230.0,24.9,19.0,20.8,0.0,0.0,,0,0.41748629394531245,True,REGULAR,USD
ALL260417P00250000,2026-02-05 14:33:15+00:00,250.0,37.6,41.7,45.6,0.0,0.0,,0,1.0378466076660158,True,REGULAR,USD
