period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,7.57358,6.473,9.5,3.53,18,1.1455001
+1q,4.45986,3.4675,6.6,5.94,18,-0.2492
0y,25.65248,22.311,29.73141,34.83,22,-0.2635
+1y,25.23886,22.85,26.83,25.65248,20,-0.0161
