period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7670870870,7100000000,7998100000,27,7100000000,0.0804
+1q,8095807100,7575000000,9095600000,25,7302000000,0.1087
0y,31383590240,29758000000,33245900000,32,28368000000,0.106300004
+1y,37473787070,33842000000,41674795000,32,31383590240,0.19409999
